FY 2020 IPPS Final Rule: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV32	BILLSV33	BILLSV34	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
100209	YES	NO	NO	NO	"26,301"	365	"15,174"	"$32,680,568.00"	365	0.001085980	"$9,068,583.69"	"$2,824.22"	"3,469"	"3,165"	"2,998"	"3,211"
100211	YES	NO	NO	NO	"2,542"	365	455	"$2,882,606.00"	365	0.000095789	"$799,899.00"	"$1,263.66"	700	620	580	633
100212	YES	NO	NO	NO	"8,362"	365	"3,605"	"$20,117,090.68"	366	0.000668494	"$5,582,324.04"	$590.85	"8,519"	"9,543"	"10,282"	"9,448"
100213	NO	NO	NO	NO	"3,888"	365	"1,481"	"$21,592,221.23"	366	0.000717513	N/A	N/A	N/A	N/A	N/A	N/A
100217	NO	NO	NO	NO	"1,417"	365	499	"$2,760,509.00"	365	0.000091732	N/A	N/A	N/A	N/A	N/A	N/A
100220	YES	NO	NO	NO	"15,222"	365	"3,456"	"$22,086,096.00"	365	0.000733924	"$6,128,706.51"	$658.86	"9,290"	"9,556"	"9,061"	"9,302"
100223	YES	NO	NO	NO	"9,423"	365	"1,459"	"$13,011,282.65"	366	0.000432367	"$3,610,521.87"	$783.53	"4,185"	"4,710"	"4,929"	"4,608"
100224	YES	NO	NO	NO	"2,674"	365	"2,133"	"$13,200,314.75"	366	0.000438648	"$3,662,976.70"	"$1,377.06"	"2,730"	"2,728"	"2,522"	"2,660"
100226	YES	NO	NO	NO	"16,365"	365	"2,557"	"$20,080,533.84"	366	0.000667279	"$5,572,179.82"	$971.95	"5,863"	"5,820"	"5,515"	"5,733"
100228	NO	NO	NO	NO	"5,324"	365	"2,858"	"$12,895,794.00"	365	0.000428529	N/A	N/A	N/A	N/A	N/A	N/A
100230	YES	NO	NO	NO	"5,349"	365	"2,318"	"$19,102,294.95"	366	0.000634772	"$5,300,726.73"	"$3,754.06"	"1,203"	"1,548"	"1,485"	"1,412"
100231	YES	NO	NO	NO	"6,675"	365	"2,741"	"$12,691,669.30"	366	0.000421746	"$3,521,831.85"	$509.67	"6,633"	"6,940"	"7,157"	"6,910"
100232	YES	NO	NO	NO	"3,662"	365	"1,432"	"$5,150,717.45"	366	0.000171159	"$1,429,280.92"	$561.38	"2,449"	"2,675"	"2,515"	"2,546"
100236	NO	NO	NO	NO	"2,876"	365	"1,178"	"$10,876,269.00"	365	0.000361420	N/A	N/A	N/A	N/A	N/A	N/A
100238	YES	NO	NO	NO	"5,030"	365	"2,709"	"$15,561,276.00"	365	0.000517103	"$4,318,123.65"	"$1,234.46"	"3,627"	"3,760"	"3,106"	"3,498"
100239	NO	NO	NO	NO	"1,168"	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100242	YES	NO	NO	NO	"14,098"	365	"1,467"	"$10,289,249.00"	365	0.000341913	"$2,855,180.35"	$674.51	"4,170"	"4,244"	"4,285"	"4,233"
100243	YES	NO	NO	NO	"26,199"	365	"3,144"	"$32,537,296.00"	365	0.001081219	"$9,028,826.91"	"$1,625.64"	"5,558"	"5,475"	"5,629"	"5,554"
100244	YES	NO	NO	NO	"11,335"	365	"2,082"	"$16,742,350.00"	365	0.000556351	"$4,645,861.79"	$744.17	"6,353"	"6,412"	"5,965"	"6,243"
100246	YES	NO	NO	NO	"22,645"	365	"3,479"	"$25,341,997.00"	365	0.000842118	"$7,032,191.75"	"$1,293.87"	"5,649"	"5,473"	"5,184"	"5,435"
100248	NO	NO	NO	NO	"5,278"	365	"2,321"	"$9,600,497.27"	366	0.000319026	N/A	N/A	N/A	N/A	N/A	N/A
100249	YES	NO	NO	NO	"3,592"	365	851	"$3,107,732.66"	366	0.000103270	"$862,369.76"	$314.85	"2,861"	"2,737"	"2,618"	"2,739"
100252	SCH	NO	NO	NO	"3,090"	365	792	"$5,663,801.73"	366	0.000188209	N/A	$790.97	"2,077"	"1,978"	"1,905"	"1,987"
100253	NO	NO	NO	NO	"2,577"	365	299	"$3,608,932.00"	365	0.000119925	N/A	N/A	N/A	N/A	N/A	N/A
100254	YES	NO	NO	NO	"12,316"	365	"3,157"	"$14,826,645.05"	366	0.000492692	"$4,114,269.72"	"$1,036.60"	"3,912"	"3,873"	"4,123"	"3,969"
100256	YES	NO	NO	NO	"8,566"	365	"2,224"	"$14,988,157.55"	366	0.000498059	"$4,159,088.09"	$838.36	"5,071"	"4,933"	"4,880"	"4,961"
100258	NO	NO	NO	NO	"6,154"	365	"1,339"	"$11,991,572.00"	365	0.000398482	N/A	N/A	N/A	N/A	N/A	N/A
100259	NO	NO	NO	NO	"1,854"	365	664	"$4,496,116.87"	366	0.000149407	N/A	N/A	N/A	N/A	N/A	N/A
100260	YES	NO	NO	NO	"8,011"	365	"1,527"	"$10,798,721.00"	365	0.000358843	"$2,996,554.56"	$560.94	"5,376"	"5,283"	"5,366"	"5,342"
100264	NO	NO	NO	NO	"4,029"	365	"1,674"	"$10,073,112.43"	366	0.000334731	N/A	N/A	N/A	N/A	N/A	N/A
100265	YES	NO	NO	NO	"14,274"	365	"1,272"	"$10,533,863.00"	365	0.000350042	"$2,923,058.69"	$498.39	"5,803"	"5,869"	"5,922"	"5,865"
100266	NO	NO	NO	NO		365	N/A	"$3,649,509.00"	365	0.000121274	N/A	N/A	N/A	N/A	N/A	N/A
100267	NO	NO	NO	NO	555	365	169	"$3,147,931.00"	365	0.000104606	N/A	N/A	N/A	N/A	N/A	N/A
100268	YES	NO	NO	NO	"14,662"	365	714	"$7,738,276.00"	365	0.000257144	"$2,147,306.73"	"$1,023.99"	"2,041"	"2,144"	"2,106"	"2,097"
100269	YES	NO	NO	NO	"17,604"	365	"2,225"	"$13,561,127.23"	366	0.000450638	"$3,763,099.14"	"$1,631.17"	"2,367"	"2,207"	"2,347"	"2,307"
100271	NO	NO	NO	NO	"6,209"	365	667	"$92,559.41"	366	0.000003076	N/A	N/A	N/A	N/A	N/A	N/A
100275	YES	NO	NO	NO	"13,588"	365	"1,535"	"$10,016,125.00"	365	0.000332837	"$2,779,390.73"	"$1,164.39"	"2,179"	"2,443"	"2,540"	"2,387"
100276	YES	NO	NO	NO	"17,975"	365	"1,272"	"$18,757,297.14"	366	0.000623308	"$5,204,992.73"	"$3,171.84"	"1,622"	"1,546"	"1,756"	"1,641"
100277	NO	NO	NO	NO		365	N/A	"$245,766.67"	366	0.000008167	N/A	N/A	N/A	N/A	N/A	N/A
100281	YES	NO	NO	NO	"28,531"	365	"7,362"	"$28,273,773.61"	366	0.000939542	"$7,845,735.18"	"$2,046.89"	"3,748"	"3,798"	"3,953"	"3,833"
100284	YES	NO	NO	NO	"9,762"	365	"7,389"	"$6,732,050.00"	365	0.000223707	"$1,868,087.45"	$960.95	"2,282"	"1,981"	"1,569"	"1,944"
100285	YES	NO	NO	NO	"10,881"	365	"2,658"	"$10,866,237.49"	366	0.000361087	"$3,015,289.82"	"$2,988.39"	975	"1,042"	"1,009"	"1,009"
100286	NO	NO	NO	NO	"4,084"	365	"1,335"	"$8,813,210.00"	365	0.000292864	N/A	N/A	N/A	N/A	N/A	N/A
100287	YES	NO	NO	NO	"8,460"	365	"2,026"	"$11,082,642.60"	366	0.000368278	"$3,075,340.43"	$928.26	"3,690"	"3,303"	"2,946"	"3,313"
100288	YES	NO	NO	NO	"57,293"	365	"1,671"	"$19,546,433.13"	366	0.000649531	"$5,423,971.35"	"$3,008.30"	"1,709"	"1,778"	"1,921"	"1,803"
100289	NO	NO	NO	NO	"1,860"	365	"1,275"	"$6,279,028.00"	365	0.000208653	N/A	N/A	N/A	N/A	N/A	N/A
100290	NO	NO	NO	NO	"1,453"	365	951	"$5,125,597.27"	366	0.000170324	N/A	N/A	N/A	N/A	N/A	N/A
100291	YES	NO	NO	NO	"3,993"	365	526	"$3,734,339.00"	365	0.000124093	"$1,036,247.77"	"$1,002.17"	"1,160"	"1,076"	866	"1,034"
100292	YES	NO	NO	NO	"3,378"	365	205	"$8,665,405.16"	366	0.000287953	"$2,404,577.30"	"$1,255.00"	"1,850"	"1,986"	"1,911"	"1,916"
100296	YES	NO	NO	NO	"3,088"	365	"4,630"	"$8,804,928.00"	365	0.000292589	"$2,443,293.72"	"$1,322.84"	"1,862"	"1,930"	"1,748"	"1,847"
100298	NO	NO	NO	NO		365	N/A	$0.00	366	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100299	NO	NO	NO	NO	"1,948"	365	343	"$4,636,828.00"	365	0.000154082	N/A	N/A	N/A	N/A	N/A	N/A
100302	YES	NO	NO	NO	"2,132"	365	883	"$3,588,155.00"	365	0.000119235	"$995,682.94"	$791.48	"1,204"	"1,322"	"1,248"	"1,258"
100307	YES	NO	NO	NO	"8,390"	365	"1,079"	"$8,685,899.02"	366	0.000288634	"$2,410,264.17"	$731.49	"3,209"	"3,384"	"3,293"	"3,295"
100313	YES	NO	NO	NO	243	365	29	"$1,936,456.64"	366	0.000064349	"$537,350.49"	"$2,813.35"	213	175	186	191
100314	YES	NO	NO	NO	"6,767"	365	"5,488"	"$19,619,238.00"	365	0.000651950	"$5,444,174.09"	"$3,360.60"	"1,738"	"1,680"	"1,441"	"1,620"
100315	NO	NO	NO	NO	660	365	164	"$3,636,505.00"	365	0.000120842	N/A	N/A	N/A	N/A	N/A	N/A
100316	YES	NO	NO	NO	"3,591"	365	"1,043"	"$10,538,506.00"	365	0.000350196	"$2,924,347.08"	"$1,256.16"	"2,198"	"2,280"	"2,506"	"2,328"
100319	NO	NO	NO	NO	"2,111"	449	559	"$5,778,103.00"	365	0.000192007	N/A	N/A	N/A	N/A	N/A	N/A
100320	YES	NO	NO	NO	"1,126"	344	647	"$7,509,215.81"	366	0.000249532	"$2,083,744.44"	"$2,498.49"	708	836	957	834
100321	YES	NO	NO	NO	880	365	480	"$4,675,037.68"	366	0.000155352	"$1,297,283.77"	$538.96	"2,249"	"2,342"	"2,630"	"2,407"
100322	YES	NO	NO	NO		0	N/A	"$380,301.08"	366	0.000012637	"$105,530.36"	"$1,918.73"	80	58	27	55
100324	NO	NO	NO	NO			N/A	$0.00	218	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100325	NO	NO	NO	NO			N/A	$0.00	216	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100326	NO	NO	NO	NO			N/A	$0.00	203	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100327	NO	NO	NO	NO			N/A	$0.00	184	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
100328	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
100329	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
110001	YES	NO	NO	NO	"12,161"	365	"1,381"	"$20,356,873.00"	365	0.000676462	"$5,648,861.62"	"$1,631.20"	"3,301"	"3,574"	"3,514"	"3,463"
110002	YES	NO	NO	NO	"3,372"	365	543	"$6,618,250.00"	365	0.000219925	"$1,836,508.90"	"$1,901.15"	957	894	"1,047"	966
110003	SCH	NO	NO	NO	"5,622"	365	"1,270"	$0.00	365	0.000000000	N/A	$0.00	"2,301"	"2,339"	"2,558"	"2,399"
110005	YES	NO	NO	NO	"9,915"	365	964	"$24,379,755.00"	365	0.000810143	"$6,765,177.66"	"$1,369.19"	"4,649"	"5,011"	"5,163"	"4,941"
110006	YES	NO	NO	NO	"6,481"	365	"1,168"	"$10,219,114.43"	366	0.000339583	"$2,835,718.60"	$955.43	"2,893"	"2,954"	"3,058"	"2,968"
110007	SCH	NO	NO	NO	"33,664"	365	"4,695"	"$42,490,008.02"	366	0.001411949	N/A	"$2,227.59"	"5,387"	"5,317"	"5,176"	"5,293"
110008	YES	NO	NO	NO	"5,064"	365	789	"$16,809,394.00"	365	0.000558579	"$4,664,465.94"	"$1,855.40"	"2,041"	"2,503"	"2,999"	"2,514"
110010	YES	NO	NO	NO	"19,429"	365	"5,775"	"$47,453,250.10"	366	0.001576878	"$13,167,879.14"	"$1,531.33"	"8,524"	"8,372"	"8,900"	"8,599"
110011	YES	NO	NO	NO	"5,540"	365	"1,238"	"$20,024,162.28"	366	0.000665406	"$5,556,537.19"	"$1,850.95"	"2,887"	"2,995"	"3,123"	"3,002"
110015	YES	NO	NO	NO	"2,647"	365	329	"$7,187,774.47"	366	0.000238851	"$1,994,547.17"	"$2,573.61"	665	776	885	775
110016	YES	NO	NO	NO	"7,135"	365	"1,048"	"$15,312,337.00"	365	0.000508831	"$4,249,045.17"	"$1,752.91"	"2,394"	"2,270"	"2,608"	"2,424"
110018	YES	NO	NO	NO	"5,809"	365	609	"$5,781,403.00"	365	0.000192117	"$1,604,290.87"	$987.26	"1,579"	"1,654"	"1,643"	"1,625"
110023	YES	NO	NO	NO	"3,983"	365	788	"$6,863,972.00"	365	0.000228091	"$1,904,694.70"	"$1,248.98"	"1,561"	"1,561"	"1,453"	"1,525"
110024	YES	NO	NO	NO	"16,628"	365	"2,310"	"$27,661,396.35"	366	0.000919192	"$7,675,805.63"	"$2,808.56"	"2,870"	"2,709"	"2,621"	"2,733"
110025	SCH	NO	NO	NO	"9,779"	365	"2,561"	"$14,070,137.68"	366	0.000467553	N/A	$904.62	"4,014"	"4,334"	"4,601"	"4,316"
110026	YES	NO	NO	NO	336	365	132	"$1,066,188.93"	366	0.000035430	"$295,858.49"	"$1,091.73"	302	251	261	271
110027	YES	NO	NO	NO	"1,991"	365	381	"$2,205,565.96"	396	0.000073291	"$612,026.07"	$917.58	543	722	737	667
110028	YES	NO	NO	NO	"27,012"	365	"5,565"	"$32,326,019.00"	365	0.001074198	"$8,970,199.31"	"$1,010.73"	"8,071"	"8,503"	"8,964"	"8,875"
110029	YES	NO	NO	NO	"26,820"	365	"4,817"	"$48,405,972.00"	365	0.001608537	"$13,432,251.49"	"$1,146.10"	"11,067"	"11,598"	"12,496"	"11,720"
110030	YES	NO	NO	NO	"6,202"	365	"1,229"	"$12,288,409.00"	365	0.000408346	"$3,409,930.49"	"$1,308.99"	"2,523"	"2,496"	"2,796"	"2,605"
110031	YES	NO	NO	NO	"8,276"	365	"1,826"	"$6,264,794.00"	365	0.000208180	"$1,738,427.82"	$661.50	"2,787"	"2,644"	"2,453"	"2,628"
110032	YES	NO	NO	NO	"2,129"	365	319	"$5,566,580.00"	365	0.000184978	"$1,544,679.29"	"$2,101.60"	779	730	695	735
110034	YES	NO	NO	NO	"40,940"	365	"4,813"	"$45,271,443.65"	366	0.001504377	"$12,562,446.14"	"$2,964.24"	"4,103"	"4,280"	"4,330"	"4,238"
110035	YES	NO	NO	NO	"31,406"	365	"4,147"	"$93,319,703.58"	366	0.003101027	"$25,895,435.53"	"$2,353.27"	"10,668"	"10,828"	"11,516"	"11,004"
110036	YES	NO	NO	NO	"42,035"	365	"4,446"	"$53,071,572.00"	365	0.001763576	"$14,726,916.38"	"$2,336.49"	"6,319"	"6,233"	"6,357"	"6,303"
110038	YES	NO	NO	NO	"11,122"	365	"4,102"	"$31,270,111.00"	365	0.001039110	"$8,677,193.69"	"$2,342.65"	"3,688"	"3,581"	"3,842"	"3,704"
110040	YES	NO	NO	NO	233	365	92	"$2,317,754.00"	365	0.000077019	"$643,157.31"	"$2,390.92"	397	265	145	269
110041	YES	NO	NO	NO	"2,060"	365	420	"$5,466,325.77"	366	0.000181647	"$1,516,859.58"	"$2,157.69"	783	739	587	703
110042	NO	NO	NO	NO	594	365	630	"$13,935,055.77"	366	0.000463064	N/A	N/A	N/A	N/A	N/A	N/A
110043	NO	NO	NO	NO	"4,496"	365	"2,503"	"$22,972,007.99"	366	0.000763363	N/A	N/A	N/A	N/A	N/A	N/A
110044	YES	NO	NO	NO	"2,821"	365	520	"$11,208,573.58"	366	0.000372463	"$3,110,285.22"	"$3,663.47"	832	853	863	849
110045	YES	NO	NO	NO	"1,591"	365	193	"$2,302,772.00"	365	0.000076521	"$638,999.93"	"$1,642.67"	453	364	351	389
110046	YES	NO	NO	NO	"2,411"	365	336	"$2,648,932.00"	365	0.000088024	"$735,056.43"	$882.42	856	927	717	833
110050	YES	NO	NO	NO	50	183	90	"$2,322,229.86"	212	0.000077168	"$644,399.32"	"$2,253.14"	267	319	273	286
110051	YES	NO	NO	NO	"1,453"	365	147	"$2,221,485.74"	366	0.000073820	"$616,443.67"	$658.59	821	980	"1,008"	936
110054	YES	NO	NO	NO	"19,067"	365	"2,749"	"$18,048,857.08"	366	0.000599766	"$5,008,406.55"	"$1,101.96"	"4,308"	"4,452"	"4,874"	"4,545"
110064	YES	NO	NO	NO	"32,555"	365	"3,013"	"$17,290,396.05"	366	0.000574562	"$4,797,939.97"	"$1,497.48"	"2,749"	"3,273"	"3,590"	"3,204"
110069	YES	NO	NO	NO	"14,949"	365	"3,015"	"$22,926,014.00"	365	0.000761835	"$6,361,776.72"	"$1,395.43"	"4,585"	"4,536"	"4,557"	"4,559"
110071	YES	NO	NO	NO	"1,189"	365	162	"$2,962,771.82"	366	0.000098453	"$822,144.35"	"$3,022.59"	279	294	242	272
110073	YES	NO	NO	NO	"1,016"	365	123	"$3,199,016.57"	366	0.000106304	"$887,700.28"	"$2,739.82"	328	319	325	324
110074	YES	NO	NO	NO	"19,686"	365	"4,125"	"$28,873,071.00"	365	0.000959456	"$8,012,035.19"	"$1,138.07"	"6,867"	"7,068"	"7,184"	"7,040"
110075	YES	NO	NO	NO	"9,555"	365	"1,823"	"$8,495,263.00"	365	0.000282299	"$2,357,364.27"	$934.72	"2,518"	"2,584"	"2,465"	"2,522"
110076	YES	NO	NO	NO	"41,864"	365	"3,058"	"$24,848,688.40"	366	0.000825726	"$6,895,302.75"	"$1,809.32"	"3,839"	"3,894"	"3,699"	"3,811"
110078	YES	NO	NO	NO	"36,897"	365	"8,436"	"$29,941,094.60"	366	0.000994947	"$8,308,402.78"	"$1,490.56"	"5,701"	"5,633"	"5,389"	"5,574"
110079	YES	NO	NO	NO	"79,298"	365	"9,729"	"$221,605,107.00"	365	0.007363970	"$61,493,559.68"	"$13,267.22"	"4,551"	"4,713"	"4,640"	"4,635"
110082	NO	NO	NO	NO	"5,167"	365	"1,483"	"$15,115,825.78"	366	0.000502301	N/A	N/A	N/A	N/A	N/A	N/A
110083	NO	NO	NO	NO	"11,384"	365	"4,026"	"$37,616,042.35"	366	0.001249987	N/A	N/A	N/A	N/A	N/A	N/A
110086	YES	NO	NO	NO	997	365	71	"$1,930,020.27"	366	0.000064135	"$535,564.45"	"$2,818.76"	220	184	167	190
110087	YES	NO	NO	NO	"33,360"	365	"3,298"	"$68,661,443.46"	366	0.002281630	"$19,052,975.03"	"$2,696.43"	"7,540"	"6,821"	"6,837"	"7,066"
110089	YES	NO	NO	NO	"3,978"	365	965	"$5,399,611.00"	365	0.000179430	"$1,498,346.79"	"$1,139.43"	"1,411"	"1,106"	"1,429"	"1,315"
110091	YES	NO	NO	NO	"14,460"	365	"1,149"	"$9,013,193.00"	365	0.000299510	"$2,501,085.51"	"$1,156.30"	"2,304"	"2,145"	"2,039"	"2,163"
110092	YES	NO	NO	NO	"1,761"	365	324	"$1,748,978.00"	365	0.000058119	"$485,326.73"	"$1,113.13"	405	464	440	436
110095	YES	NO	NO	NO	"10,169"	365	"2,209"	"$28,542,361.00"	365	0.000948467	"$7,920,265.93"	"$2,622.60"	"2,943"	"3,057"	"3,061"	"3,020"
110100	NO	NO	NO	NO	238	365	41	"$843,406.00"	365	0.000028027	N/A	N/A	N/A	N/A	N/A	N/A
110101	YES	NO	NO	NO	213	365	32	"$3,745,825.46"	366	0.000124474	"$1,039,435.17"	"$10,715.83"	124	87	81	97
110104	YES	NO	NO	NO	"3,045"	365	984	"$7,679,522.21"	366	0.000255192	"$2,131,003.04"	"$2,187.89"	930	"1,018"	974	974
110105	YES	NO	NO	NO	"4,804"	365	"1,477"	"$6,694,681.00"	365	0.000222465	"$1,857,717.86"	"$1,132.75"	"1,584"	"1,681"	"1,655"	"1,640"
110107	YES	NO	NO	NO	"47,017"	365	"7,815"	"$50,205,800.00"	365	0.001668346	"$13,931,688.67"	"$1,816.62"	"7,723"	"7,553"	"7,731"	"7,669"
110109	YES	NO	NO	NO	959	365	279	"$3,371,813.16"	366	0.000112046	"$935,649.89"	"$2,211.94"	405	455	409	423
110111	YES	NO	NO	NO	241	365	109	"$3,435,883.00"	365	0.000114175	"$953,428.73"	"$5,209.99"	196	160	194	183
110113	NO	NO	NO	NO	139	365	44	"$791,334.96"	366	0.000026296	N/A	N/A	N/A	N/A	N/A	N/A
110115	YES	NO	NO	NO	"36,956"	365	"5,956"	"$45,253,249.00"	365	0.001503772	"$12,557,397.28"	"$4,313.77"	"3,361"	"2,785"	"2,588"	"2,911"
110121	YES	NO	NO	NO	868	365	354	"$2,743,794.00"	365	0.000091177	"$761,379.84"	"$2,488.17"	293	347	277	306
110122	YES	NO	NO	NO	"15,919"	365	"3,297"	"$44,859,956.00"	365	0.001490703	"$12,448,261.77"	"$2,876.88"	"4,339"	"4,148"	"4,495"	"4,327"
110124	SCH	NO	NO	NO	"2,873"	365	495	"$4,776,943.48"	366	0.000158739	N/A	"$1,389.48"	955	997	910	954
110125	YES	NO	NO	NO	"7,779"	365	"1,369"	"$7,011,350.82"	366	0.000232988	"$1,945,591.08"	$938.09	"2,074"	"2,061"	"2,086"	"2,074"
110128	YES	NO	NO	NO	"4,641"	365	774	"$10,713,633.58"	366	0.000356016	"$2,972,943.52"	"$2,352.01"	"1,300"	"1,199"	"1,292"	"1,264"
110129	YES	NO	NO	NO	"10,477"	365	"3,172"	"$19,118,107.00"	365	0.000635297	"$5,305,114.44"	"$1,010.11"	"5,466"	"5,264"	"5,026"	"5,252"
110130	YES	NO	NO	NO	"2,451"	365	36	"$3,023,369.00"	365	0.000100467	"$838,959.56"	"$13,982.66"	81	58	41	60
110132	YES	NO	NO	NO	"2,232"	365	380	"$5,713,334.03"	366	0.000189855	"$1,585,402.30"	"$3,461.58"	485	458	431	458
110135	YES	NO	NO	NO	"1,205"	365	98	"$1,807,728.32"	366	0.000060071	"$501,629.46"	"$1,250.95"	409	412	383	401
110142	YES	NO	NO	NO	198	365	78	"$920,986.00"	365	0.000030604	"$255,565.90"	$990.57	257	283	234	258
110143	YES	NO	NO	NO	"29,385"	365	"3,053"	"$54,732,124.97"	366	0.001818756	"$15,187,705.91"	"$3,448.62"	"4,678"	"4,335"	"4,200"	"4,404"
110146	SCH	NO	NO	NO	"2,098"	365	144	"$4,554,500.92"	366	0.000151347	N/A	"$2,753.45"	454	448	475	459
110150	YES	NO	NO	NO	"4,127"	365	448	"$5,109,484.00"	365	0.000169789	"$1,417,838.98"	"$1,733.30"	821	777	855	818
110153	NO	NO	NO	NO	731	365	138	"$3,397,253.00"	365	0.000112891	N/A	N/A	N/A	N/A	N/A	N/A
110161	YES	NO	NO	NO	"49,927"	365	"1,302"	"$45,476,191.00"	365	0.001511180	"$12,619,261.82"	"$3,248.20"	"3,736"	"3,934"	"3,985"	"3,885"
110164	YES	NO	NO	NO	"10,109"	365	"2,474"	"$13,620,073.73"	366	0.000452597	"$3,779,456.30"	"$1,032.64"	"3,565"	"3,671"	"3,744"	"3,660"
110165	YES	NO	NO	NO	"26,576"	365	"2,392"	"$21,974,891.21"	215	0.000730229	"$6,097,848.12"	"$2,769.23"	"2,128"	"2,355"	"2,124"	"2,202"
110168	YES	NO	NO	NO	"4,188"	365	"2,312"	"$11,866,713.46"	366	0.000394333	"$3,292,913.52"	$635.94	"4,822"	"5,166"	"5,545"	"5,178"
110177	YES	NO	NO	NO	"15,964"	365	"2,696"	"$15,867,307.92"	366	0.000527273	"$4,403,044.95"	"$1,163.90"	"3,694"	"3,719"	"3,935"	"3,783"
110183	NO	NO	NO	NO	594	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
110184	YES	NO	NO	NO	"4,273"	365	968	"$21,069,651.93"	366	0.000700148	"$5,846,651.80"	"$2,728.26"	"2,138"	"2,205"	"2,085"	"2,143"
110187	NO	NO	NO	NO	220	365	78	"$1,794,154.51"	366	0.000059620	N/A	N/A	N/A	N/A	N/A	N/A
110189	YES	NO	NO	NO	"1,216"	365	154	"$3,707,519.00"	365	0.000123201	"$1,028,805.45"	"$1,850.37"	517	560	592	556
110190	YES	NO	NO	NO	520	276	11	"$254,192.00"	365	0.000008447	"$70,536.15"	"$11,756.02"	13	2	4	6
110191	YES	NO	NO	NO	"13,575"	365	"2,212"	"$25,162,467.73"	366	0.000836152	"$6,982,373.88"	"$1,792.19"	"3,544"	"4,046"	"4,098"	"3,896"
110192	YES	NO	NO	NO	"9,124"	365	"1,446"	"$15,840,709.80"	366	0.000526389	"$4,395,664.19"	"$1,492.08"	"2,925"	"2,858"	"3,056"	"2,946"
110194	YES	NO	NO	NO	"1,798"	365	105	"$3,494,232.76"	366	0.000116114	"$969,620.30"	"$3,366.74"	313	257	293	288
110198	YES	NO	NO	NO	"7,037"	365	434	"$11,762,478.00"	365	0.000390869	"$3,263,989.05"	"$1,631.18"	"2,024"	"1,908"	"2,072"	"2,001"
110200	NO	NO	NO	NO	27	365	63	"$418,885.37"	366	0.000013920	N/A	N/A	N/A	N/A	N/A	N/A
110201	YES	NO	NO	NO	489	365	559	"$4,766,306.63"	366	0.000158385	"$1,322,610.14"	"$1,152.10"	"1,059"	"1,104"	"1,282"	"1,148"
110203	NO	NO	NO	NO	1	303				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
110205	NO	NO	NO	NO	326	365		"$1,250,959.71"	366	0.000041570	N/A	N/A	N/A	N/A	N/A	N/A
110209	YES	NO	NO	NO	83	365	"2,473"	"$1,637,600.00"	365	0.000054418	"$454,420.27"	$162.12	"2,655"	"2,723"	"3,030"	"2,803"
110215	YES	NO	NO	NO	"10,418"	365	"2,115"	"$18,732,330.55"	366	0.000622478	"$5,198,064.71"	"$1,109.04"	"4,372"	"4,761"	"4,927"	"4,687"
110225	YES	NO	NO	NO	"2,454"	365	326	"$7,888,298.22"	366	0.000262129	"$2,188,936.64"	"$1,591.95"	"1,280"	"1,375"	"1,469"	"1,375"
110226	YES	NO	NO	NO	"3,655"	365	"1,340"	"$12,279,369.89"	366	0.000408045	"$3,407,422.22"	"$3,377.03"	"1,016"	"1,096"	915	"1,009"
110229	YES	NO	NO	NO	"7,111"	365	"1,416"	"$14,012,847.64"	366	0.000465649	"$3,888,447.76"	"$1,277.83"	"2,806"	"3,259"	"3,063"	"3,043"
110230	NO	NO	NO	NO	"2,446"	365	516	"$7,536,953.81"	366	0.000250454	N/A	N/A	N/A	N/A	N/A	N/A
110233	NO	NO	NO	NO		365	N/A	"$19,467,656.95"	366	0.000646913	N/A	N/A	N/A	N/A	N/A	N/A
110234	YES	NO	NO	NO	115	387	28	"$1,564,682.00"	365	0.000051995	"$434,186.14"	"$6,385.09"	63	67	74	68
110235	NO	NO	NO	NO			N/A	$0.00	151	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
110236	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
120001	YES	NO	NO	NO	"41,725"	365	"8,230"	"$14,877,022.04"	366	0.000494366	"$4,128,248.92"	$622.85	"6,371"	"6,472"	"7,041"	"6,628"
120002	SCH	NO	NO	NO	"12,057"	365	913	"$6,419,118.37"	366	0.000213308	N/A	"$1,176.52"	"1,514"	"1,537"	"1,490"	"1,514"
