FY 2020 IPPS Final Rule Correction Notice: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV33	BILLSV34	BILLSV35	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
140033	YES	NO	NO	NO	"2,305"	365	0	"$533,838.00"	365	0.000017754	"$148,256.90"	"$74,128.45"	1		2	2
140034	YES	NO	NO	NO	"3,970"	365	507	"$2,235,548.00"	365	0.000074348	"$620,853.94"	$253.10	"2,394"	"2,583"	"2,383"	"2,453"
140040	YES	NO	NO	NO	"2,185"	365	270	"$975,212.19"	366	0.000032433	"$270,834.86"	$319.76	920	825	795	847
140043	YES	NO	NO	NO	"2,995"	365	224	"$3,637,364.62"	366	0.000120969	"$1,010,164.92"	$485.19	"2,091"	"2,100"	"2,055"	"2,082"
140046	YES	NO	NO	NO	"4,874"	365	783	"$4,347,978.00"	365	0.000144602	"$1,207,515.69"	$329.92	"3,525"	"3,934"	"3,520"	"3,660"
140048	YES	NO	NO	NO	"13,803"	365	"1,573"	"$6,000,404.00"	365	0.000199558	"$1,666,425.63"	$763.71	"2,430"	"2,070"	"2,047"	"2,182"
140049	YES	NO	NO	NO	"13,383"	365	"1,622"	"$5,521,633.24"	366	0.000183635	"$1,533,461.93"	$873.27	"1,847"	"1,751"	"1,669"	"1,756"
140052	YES	NO	NO	NO	"1,698"	365	475	"$4,455,282.89"	334	0.000148171	"$1,237,316.28"	"$1,020.89"	"1,216"	"1,163"	"1,257"	"1,212"
140053	YES	NO	NO	NO	"27,743"	365	"1,856"	"$7,350,849.69"	366	0.000244470	"$2,041,469.92"	$339.51	"5,563"	"5,962"	"6,515"	"6,013"
140054	YES	NO	NO	NO	"19,491"	365	"1,271"	"$7,293,476.00"	365	0.000242562	"$2,025,536.16"	$694.63	"3,016"	"2,814"	"2,919"	"2,916"
140058	SCH	NO	NO	NO	"1,667"	365	341	"$1,959,434.00"	365	0.000065166	N/A	$354.74	"1,449"	"1,627"	"1,525"	"1,534"
140059	NO	NO	NO	NO	408	365	82	"$653,097.69"	366	0.000021720	N/A	N/A	N/A	N/A	N/A	N/A
140062	NO	NO	NO	NO	"3,117"	365	836	"$8,118,425.00"	365	0.000269997	N/A	N/A	N/A	N/A	N/A	N/A
140063	YES	NO	NO	NO	"2,837"	365	646	"$3,561,608.17"	366	0.000118450	"$989,125.92"	$498.80	"2,077"	"1,917"	"1,955"	"1,983"
140064	YES	NO	NO	NO	"1,729"	365	238	"$2,437,669.00"	365	0.000081070	"$676,986.76"	$507.87	"1,296"	"1,316"	"1,386"	"1,333"
140065	NO	NO	NO	NO	"2,462"	365	416	"$3,354,775.10"	334	0.000111571	N/A	N/A	N/A	N/A	N/A	N/A
140067	YES	NO	NO	NO	"50,729"	365	"3,597"	"$16,266,270.00"	365	0.000540973	"$4,517,450.68"	$427.79	"10,234"	"10,277"	"11,169"	"10,560"
140068	YES	NO	NO	NO	"10,603"	365	888	"$1,747,118.37"	366	0.000058105	"$485,207.80"	$826.59	759	590	411	587
140077	YES	NO	NO	NO	"5,414"	365	435	"$3,175,406.00"	365	0.000105606	"$881,870.28"	"$2,161.45"	431	376	418	408
140080	YES	NO	NO	NO	"9,800"	365	"1,087"	"$6,698,934.00"	365	0.000222789	"$1,860,420.61"	$676.02	"2,851"	"2,710"	"2,695"	"2,752"
140082	YES	NO	NO	NO	"7,004"	365	"1,709"	"$3,596,296.13"	366	0.000119603	"$998,759.42"	$479.94	"2,143"	"2,190"	"1,910"	"2,081"
140083	YES	NO	NO	NO	"15,300"	365	"1,410"	"$4,552,436.57"	366	0.000151402	"$1,264,297.70"	"$1,793.33"	754	632	730	705
140084	YES	NO	NO	NO	"12,081"	365	"1,451"	"$7,675,889.00"	365	0.000255280	"$2,131,739.48"	$636.91	"3,521"	"3,457"	"3,062"	"3,347"
140088	YES	NO	NO	NO	"59,067"	365	"7,440"	"$58,323,501.58"	366	0.001939686	"$16,197,538.96"	"$2,121.76"	"7,560"	"7,464"	"7,877"	"7,634"
140089	SCH	NO	NO	NO	951	365	113	"$1,279,678.03"	366	0.000042559	N/A	$623.49	536	539	636	570
140091	YES	NO	NO	NO	"25,949"	365	"2,592"	"$25,047,411.00"	365	0.000833011	"$6,956,139.54"	"$1,106.61"	"5,938"	"6,275"	"6,645"	"6,286"
140093	YES	NO	NO	NO	"4,570"	365	676	"$8,567,314.00"	365	0.000284926	"$2,379,305.06"	"$1,256.23"	"1,879"	"1,904"	"1,898"	"1,894"
140095	YES	NO	NO	NO	"13,090"	365	743	"$6,615,240.05"	366	0.000220005	"$1,837,177.22"	"$2,754.39"	715	647	640	667
140100	NO	NO	NO	NO	24	365	103	"$24,503,564.95"	366	0.000814924	N/A	N/A	N/A	N/A	N/A	N/A
140101	YES	NO	NO	NO	"1,948"	365	135	"$5,013,789.00"	365	0.000166745	"$1,392,423.99"	$697.96	"2,069"	"1,878"	"2,039"	"1,995"
140103	YES	NO	NO	NO	"14,520"	365	"1,729"	"$4,922,768.00"	365	0.000163718	"$1,367,145.74"	"$1,294.65"	"1,137"	"1,081"	951	"1,056"
140110	YES	NO	NO	NO	"1,670"	365	272	"$2,271,796.00"	365	0.000075554	"$630,920.70"	$442.13	"1,435"	"1,256"	"1,590"	"1,427"
140113	YES	NO	NO	NO	"4,519"	365	691	"$6,391,549.00"	365	0.000212566	"$1,775,053.99"	$848.09	"2,230"	"2,076"	"1,972"	"2,093"
140114	YES	NO	NO	NO	"19,044"	365	"2,253"	"$8,157,803.00"	365	0.000271307	"$2,265,576.11"	$673.88	"3,536"	"3,325"	"3,224"	"3,362"
140115	YES	NO	NO	NO	"9,229"	365	"1,447"	"$2,133,422.01"	366	0.000070952	"$592,491.62"	$560.01	"1,060"	"1,009"	"1,104"	"1,058"
140116	YES	NO	NO	NO	"8,470"	365	910	"$10,733,184.01"	366	0.000356957	"$2,980,808.10"	$402.87	"6,193"	"7,720"	"8,284"	"7,399"
140117	YES	NO	NO	NO	"6,972"	365	"1,190"	"$5,530,559.00"	365	0.000183932	"$1,535,940.79"	$284.17	"5,588"	"5,402"	"5,225"	"5,405"
140118	YES	NO	NO	NO	"13,013"	365	"1,133"	"$4,286,271.00"	365	0.000142550	"$1,190,378.49"	$543.06	"2,364"	"2,059"	"2,152"	"2,192"
140119	YES	NO	NO	NO	"47,397"	365	"4,872"	"$27,680,628.66"	366	0.000920585	"$7,687,433.87"	$795.97	"9,665"	"9,168"	"10,141"	"9,658"
140120	YES	NO	NO	NO	"2,964"	365	186	"$1,862,907.14"	366	0.000061955	"$517,364.53"	$428.99	"1,331"	"1,215"	"1,073"	"1,206"
140122	NO	NO	NO	NO	"6,930"	365	354	"$3,753,937.00"	365	0.000124846	N/A	N/A	N/A	N/A	N/A	N/A
140124	YES	NO	NO	NO	"62,947"	365	"2,612"	"$220,094,188.00"	365	0.007319752	"$61,124,316.77"	"$28,469.64"	"2,467"	"2,211"	"1,762"	"2,147"
140125	YES	NO	NO	NO	"11,128"	365	"1,342"	"$4,465,403.00"	365	0.000148508	"$1,240,126.83"	$860.00	"1,495"	"1,479"	"1,352"	"1,442"
140127	YES	NO	NO	NO	"6,165"	365	503	"$4,405,815.00"	365	0.000146526	"$1,223,578.12"	$479.65	"2,457"	"2,480"	"2,715"	"2,551"
140130	YES	NO	NO	NO	"1,806"	365	100	"$7,389,468.88"	366	0.000245754	"$2,052,195.20"	$764.60	"2,369"	"2,560"	"3,122"	"2,684"
140133	YES	NO	NO	NO	"12,687"	365	"2,534"	"$8,071,855.33"	366	0.000268449	"$2,241,706.82"	$866.86	"2,666"	"2,663"	"2,429"	"2,586"
140135	YES	NO	NO	NO	"7,990"	365	"1,408"	"$4,872,363.00"	365	0.000162042	"$1,353,147.31"	$303.12	"4,115"	"4,579"	"4,698"	"4,464"
140137	YES	NO	NO	NO	"1,021"	365	75	"$795,921.00"	365	0.000026470	"$221,042.31"	$744.25	305	292	294	297
140143	YES	NO	NO	NO	611	365	44	"$1,049,084.00"	365	0.000034890	"$291,350.46"	$301.92	870	985	"1,039"	965
140145	YES	NO	NO	NO	840	365	17	"$2,658,174.33"	366	0.000088404	"$738,225.26"	"$1,712.82"	409	440	445	431
140147	SCH	NO	NO	NO	"1,392"	365	126	"$794,799.00"	365	0.000026433	N/A	$306.15	730	728	704	721
140148	YES	NO	NO	NO	"12,956"	365	"3,273"	"$7,801,694.00"	365	0.000259464	"$2,166,677.91"	$236.15	"8,880"	"9,043"	"9,603"	"9,175"
140150	YES	NO	NO	NO	"46,726"	365	"4,540"	"$26,379,502.39"	366	0.000877313	"$7,326,086.50"	"$2,176.50"	"3,286"	"3,423"	"3,390"	"3,366"
140155	YES	NO	NO	NO	"5,681"	365	708	"$4,299,274.00"	365	0.000142983	"$1,193,989.67"	$596.10	"2,055"	"1,950"	"2,004"	"2,003"
140158	YES	NO	NO	NO	"21,691"	365	"3,415"	"$7,898,152.23"	366	0.000262672	"$2,193,466.18"	$744.05	"3,260"	"2,849"	"2,735"	"2,948"
140160	YES	NO	NO	NO	"2,567"	365	321	"$2,600,890.00"	365	0.000086499	"$722,316.32"	$468.43	"1,559"	"1,528"	"1,539"	"1,542"
140161	SCH	NO	NO	NO	851	365	140	"$1,571,284.00"	365	0.000052257	N/A	$475.87	862	871	"1,017"	917
140162	YES	NO	NO	NO	"3,177"	365	497	"$3,310,977.00"	365	0.000110114	"$919,520.91"	$341.83	"2,441"	"2,600"	"3,030"	"2,690"
140164	YES	NO	NO	NO	"10,614"	365	"1,411"	"$6,124,946.33"	366	0.000203700	"$1,701,013.38"	$429.33	"3,862"	"3,952"	"4,073"	"3,962"
140166	YES	NO	NO	NO	"10,887"	365	666	"$2,398,349.18"	366	0.000079763	"$666,066.91"	$249.56	"2,710"	"2,681"	"2,616"	"2,669"
140167	SCH	NO	NO	NO	568	365	47	"$1,128,263.00"	365	0.000037523	N/A	$865.58	375	327	385	362
140172	YES	NO	NO	NO	"14,779"	365	"1,281"	"$12,534,608.00"	365	0.000416868	"$3,481,097.60"	$737.99	"4,703"	"4,660"	"4,789"	"4,717"
140174	YES	NO	NO	NO	"6,944"	365	528	"$16,403,534.00"	365	0.000545538	"$4,555,571.49"	"$2,392.63"	"1,914"	"1,884"	"1,913"	"1,904"
140177	YES	NO	NO	NO	"17,698"	365	"1,383"	"$6,687,931.90"	366	0.000222423	"$1,857,365.12"	"$1,333.36"	"1,610"	"1,285"	"1,283"	"1,393"
140179	YES	NO	NO	NO	"10,529"	365	"1,808"	"$10,066,766.82"	366	0.000334794	"$2,795,731.45"	$693.90	"4,364"	"4,002"	"3,721"	"4,029"
140180	YES	NO	NO	NO	"55,598"	365	"6,612"	"$9,843,839.00"	365	0.000327380	"$2,733,820.18"	$713.79	"3,962"	"3,883"	"3,645"	"3,830"
140181	YES	NO	NO	NO	"6,772"	365	"1,714"	"$1,561,017.00"	365	0.000051915	"$433,523.93"	$404.03	"1,242"	"1,076"	901	"1,073"
140182	YES	NO	NO	NO	"22,397"	365	"1,554"	"$13,412,834.00"	365	0.000446075	"$3,724,997.56"	"$1,456.78"	"2,618"	"2,554"	"2,500"	"2,557"
140184	YES	NO	NO	NO	"4,708"	365	457	"$1,976,317.43"	366	0.000065727	"$548,860.71"	$371.61	"1,347"	"1,428"	"1,657"	"1,477"
140185	YES	NO	NO	NO	"11,500"	365	"2,362"	"$4,321,705.00"	365	0.000143729	"$1,200,219.18"	$241.49	"5,659"	"4,772"	"4,478"	"4,970"
140186	YES	NO	NO	NO	"15,744"	365	"1,074"	"$6,102,583.00"	365	0.000202956	"$1,694,802.67"	$385.80	"4,284"	"4,165"	"4,730"	"4,393"
140187	YES	NO	NO	NO	"8,337"	365	863	"$4,131,110.89"	366	0.000137390	"$1,147,287.59"	$406.26	"2,586"	"2,704"	"3,182"	"2,824"
140189	SCH	NO	NO	NO	"3,571"	365	553	"$7,245,376.65"	366	0.000240962	N/A	$706.28	"2,870"	"2,904"	"2,773"	"2,849"
140191	YES	NO	NO	NO	"18,402"	365	"1,732"	"$13,470,407.00"	365	0.000447990	"$3,740,986.67"	$900.79	"4,190"	"4,079"	"4,191"	"4,153"
140197	YES	NO	NO	NO	"10,861"	365	"1,113"	"$1,221,722.00"	365	0.000040631	"$339,295.30"	$348.35	"1,046"	912	965	974
140200	NO	NO	NO	NO	"6,273"	365	721	"$10,746,348.95"	366	0.000357395	N/A	N/A	N/A	N/A	N/A	N/A
140202	YES	NO	NO	NO	"13,767"	365	"1,244"	"$13,315,020.00"	365	0.000442822	"$3,697,832.77"	$568.46	"6,420"	"6,320"	"6,776"	"6,505"
140206	YES	NO	NO	NO	"19,131"	365	"2,898"	"$5,603,631.00"	365	0.000186362	"$1,556,234.26"	"$1,135.11"	"1,468"	"1,400"	"1,246"	"1,371"
140208	YES	NO	NO	NO	"49,380"	365	"4,804"	"$23,026,794.00"	365	0.000765810	"$6,394,976.00"	$596.88	"10,508"	"10,662"	"10,972"	"10,714"
140209	YES	NO	NO	NO	"13,278"	365	"1,064"	"$8,209,787.00"	365	0.000273036	"$2,280,013.05"	$590.37	"3,780"	"3,917"	"3,888"	"3,862"
140210	YES	NO	NO	NO	488	365	185	"$4,294,248.93"	366	0.000142815	"$1,192,594.11"	"$1,202.21"	888	"1,056"	"1,033"	992
140211	NO	NO	NO	NO	"2,851"	365	69	"$4,909,141.30"	366	0.000163265	N/A	N/A	N/A	N/A	N/A	N/A
140213	YES	NO	NO	NO	"9,731"	365	715	"$8,939,180.00"	365	0.000297294	"$2,482,579.28"	$354.60	"6,856"	"6,865"	"7,281"	"7,001"
140217	YES	NO	NO	NO	"3,785"	365	597	"$6,651,957.00"	365	0.000221227	"$1,847,374.21"	$761.49	"2,450"	"2,433"	"2,396"	"2,426"
140223	YES	NO	NO	NO	"33,313"	365	"2,203"	"$17,164,338.00"	365	0.000570841	"$4,766,861.15"	$558.64	"8,480"	"8,380"	"8,738"	"8,533"
140224	YES	NO	NO	NO	"10,808"	365	"1,564"	"$3,793,813.00"	365	0.000126172	"$1,053,613.59"	$342.30	"3,074"	"3,162"	"2,999"	"3,078"
140228	YES	NO	NO	NO	"18,953"	365	"1,621"	"$11,604,298.45"	396	0.000385928	"$3,222,733.05"	$752.27	"4,221"	"4,344"	"4,288"	"4,284"
140231	NO	NO	NO	NO	"6,245"	365	848	"$19,211,462.86"	366	0.000638923	N/A	N/A	N/A	N/A	N/A	N/A
140233	YES	NO	NO	NO	"4,063"	365	852	"$8,870,760.00"	365	0.000295018	"$2,463,577.75"	$469.70	"5,198"	"5,171"	"5,367"	"5,245"
140234	YES	NO	NO	NO	"1,619"	365	78	"$1,388,976.58"	366	0.000046194	"$385,745.05"	$321.72	"1,187"	"1,214"	"1,196"	"1,199"
140239	YES	NO	NO	NO	"22,633"	365	"1,339"	"$4,194,725.60"	366	0.000139506	"$1,164,954.60"	$318.82	"3,858"	"3,649"	"3,454"	"3,654"
140240	YES	NO	NO	NO	"11,846"	365	677	"$2,931,600.22"	366	0.000097497	"$814,160.80"	$923.08	953	846	847	882
140242	YES	NO	NO	NO	"16,613"	365	570	"$39,943,250.44"	366	0.001328407	"$11,092,995.75"	"$1,778.58"	"6,211"	"6,281"	"6,219"	"6,237"
140250	YES	NO	NO	NO	"8,272"	365	"1,109"	"$6,813,589.00"	365	0.000226602	"$1,892,262.47"	$577.26	"3,249"	"3,283"	"3,303"	"3,278"
140251	YES	NO	NO	NO	"6,591"	365	"1,480"	"$7,598,547.00"	365	0.000252708	"$2,110,260.15"	$846.13	"2,583"	"2,497"	"2,401"	"2,494"
140252	YES	NO	NO	NO	"7,521"	365	987	"$17,364,835.00"	365	0.000577509	"$4,822,542.95"	$605.62	"7,411"	"7,887"	"8,590"	"7,963"
140258	YES	NO	NO	NO	"11,714"	365	"1,058"	"$13,108,220.07"	366	0.000435945	"$3,640,400.52"	$557.92	"6,568"	"6,699"	"6,309"	"6,525"
140275	YES	NO	NO	NO	"3,337"	365	346	"$2,310,253.54"	366	0.000076833	"$641,601.08"	$467.30	"1,395"	"1,406"	"1,317"	"1,373"
140276	YES	NO	NO	NO	"33,539"	365	"2,389"	"$22,623,146.78"	366	0.000752386	"$6,282,875.54"	$845.61	"7,228"	"7,598"	"7,464"	"7,430"
140280	YES	NO	NO	NO	"11,868"	365	"1,432"	"$6,772,768.00"	365	0.000225244	"$1,880,925.71"	$433.09	"4,543"	"4,136"	"4,351"	"4,343"
140281	YES	NO	NO	NO	"44,172"	365	"4,910"	"$30,995,467.91"	366	0.001030828	"$8,608,027.39"	$736.74	"11,250"	"11,483"	"12,319"	"11,684"
140286	YES	NO	NO	NO	"2,599"	365	364	"$5,151,590.05"	366	0.000171328	"$1,430,693.94"	$640.70	"2,139"	"2,204"	"2,356"	"2,233"
140288	YES	NO	NO	NO	"7,601"	365	581	"$9,619,054.00"	365	0.000319904	"$2,671,393.14"	$477.03	"5,437"	"5,525"	"5,839"	"5,600"
140289	YES	NO	NO	NO	"4,837"	365	294	"$3,769,794.00"	365	0.000125373	"$1,046,943.06"	$458.78	"2,159"	"2,379"	"2,308"	"2,282"
140290	YES	NO	NO	NO	"18,020"	365	770	"$14,817,889.04"	366	0.000492804	"$4,115,207.91"	$847.27	"5,001"	"4,955"	"4,615"	"4,857"
140291	NO	NO	NO	NO	"1,462"	365	191	"$5,732,560.00"	365	0.000190650	N/A	N/A	N/A	N/A	N/A	N/A
140292	YES	NO	NO	NO	"9,058"	365	520	"$2,550,869.00"	365	0.000084835	"$708,424.54"	$518.99	"1,320"	"1,378"	"1,398"	"1,365"
140294	YES	NO	NO	NO	451	365	63	"$926,813.00"	365	0.000030823	"$257,393.49"	$513.76	512	424	566	501
140300	YES	NO	NO	NO	"3,193"	365	135	"$21,574,277.00"	365	0.000717504	"$5,991,584.57"	"$69,669.59"	94	82	82	86
140304	YES	NO	NO	NO	"6,016"	365	396	"$2,985,502.00"	365	0.000099290	"$829,130.34"	$473.25	"1,728"	"1,752"	"1,777"	"1,752"
140307	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
150001	YES	NO	NO	NO	"1,313"	365	86	"$2,634,519.00"	365	0.000087617	"$731,655.73"	$990.06	759	732	725	739
150002	YES	NO	NO	NO	"26,910"	365	"4,556"	"$16,675,509.00"	365	0.000554583	"$4,631,104.09"	$834.43	"6,023"	"5,375"	"5,251"	"5,550"
150004	YES	NO	NO	NO	"6,447"	365	"1,108"	"$10,709,514.00"	365	0.000356170	"$2,974,234.50"	"$1,490.84"	"2,189"	"1,987"	"1,808"	"1,995"
150005	YES	NO	NO	NO	"2,952"	365	232	"$6,175,339.00"	365	0.000205375	"$1,715,008.38"	$825.32	"2,008"	"2,024"	"2,202"	"2,078"
150006	YES	NO	NO	NO	"4,047"	365	504	"$6,398,603.00"	365	0.000212801	"$1,777,013.02"	$881.89	"2,030"	"2,055"	"1,961"	"2,015"
150007	YES	NO	NO	NO	"3,451"	365	444	"$5,811,805.00"	365	0.000193285	"$1,614,048.12"	$890.76	"1,793"	"1,836"	"1,807"	"1,812"
150008	YES	NO	NO	NO	"9,157"	365	"1,486"	"$5,967,229.43"	366	0.000198454	"$1,657,212.42"	$794.83	"2,292"	"2,070"	"1,892"	"2,085"
150009	YES	NO	NO	NO	"9,765"	365	"1,405"	"$9,390,529.52"	366	0.000312304	"$2,607,927.57"	$728.88	"3,691"	"3,612"	"3,431"	"3,578"
150010	YES	NO	NO	NO	"4,113"	365	281	"$5,055,364.69"	366	0.000168128	"$1,403,970.34"	$746.40	"2,018"	"1,925"	"1,701"	"1,881"
150011	YES	NO	NO	NO	"4,710"	365	602	"$9,235,667.80"	366	0.000307154	"$2,564,919.54"	"$1,227.82"	"2,156"	"2,081"	"2,030"	"2,089"
150012	YES	NO	NO	NO	"10,606"	365	"1,176"	"$14,852,061.42"	366	0.000493940	"$4,124,698.23"	$806.87	"4,990"	"5,100"	"5,245"	"5,112"
150015	YES	NO	NO	NO	"4,647"	365	468	"$15,989,328.00"	365	0.000531763	"$4,440,538.66"	"$1,686.49"	"2,585"	"2,592"	"2,722"	"2,633"
150017	YES	NO	NO	NO	"16,914"	365	"2,074"	"$10,072,545.98"	366	0.000334986	"$2,797,336.43"	$474.29	"5,908"	"6,025"	"5,762"	"5,898"
150018	YES	NO	NO	NO	"10,113"	365	626	"$12,470,581.00"	365	0.000414739	"$3,463,316.09"	$924.54	"3,977"	"3,637"	"3,625"	"3,746"
150021	YES	NO	NO	NO	"29,423"	365	"2,771"	"$26,941,280.00"	365	0.000895996	"$7,482,102.77"	$921.90	"7,794"	"8,143"	"8,411"	"8,116"
150022	NO	NO	NO	NO	154	365	49	"$443,528.00"	365	0.000014751	N/A	N/A	N/A	N/A	N/A	N/A
150023	YES	NO	NO	NO	"12,748"	365	"1,678"	"$12,507,302.00"	365	0.000415960	"$3,473,514.21"	$524.22	"6,893"	"6,692"	"6,294"	"6,626"
150024	YES	NO	NO	NO	"36,123"	365	"3,435"	"$74,086,195.00"	365	0.002463911	"$20,575,136.91"	"$6,643.57"	"3,030"	"3,268"	"2,993"	"3,097"
150026	YES	NO	NO	NO	"4,217"	365	321	"$10,143,959.00"	365	0.000337361	"$2,817,169.18"	"$1,623.73"	"1,713"	"1,689"	"1,802"	"1,735"
150030	YES	NO	NO	NO	"1,832"	365	239	"$1,714,939.00"	365	0.000057034	"$476,270.98"	$438.56	"1,066"	"1,048"	"1,144"	"1,086"
150034	YES	NO	NO	NO	"5,919"	365	"1,037"	"$5,029,487.58"	366	0.000167267	"$1,396,783.78"	$313.04	"4,905"	"4,174"	"4,307"	"4,462"
150035	YES	NO	NO	NO	"8,846"	365	912	"$5,532,189.00"	365	0.000183986	"$1,536,393.47"	$327.59	"5,107"	"4,580"	"4,384"	"4,690"
150037	YES	NO	NO	NO	"1,212"	365	98	"$4,073,743.00"	365	0.000135482	"$1,131,355.44"	"$1,011.95"	"1,203"	"1,111"	"1,040"	"1,118"
150042	YES	NO	NO	NO	"3,295"	365	645	"$7,384,499.00"	365	0.000245589	"$2,050,814.97"	$657.52	"3,010"	"3,041"	"3,306"	"3,119"
150044	YES	NO	NO	NO	"8,668"	365	"1,592"	"$5,355,402.00"	365	0.000178107	"$1,487,296.38"	$234.55	"6,119"	"6,549"	"6,355"	"6,341"
150045	YES	NO	NO	NO	"1,699"	365	199	"$2,020,361.00"	365	0.000067192	"$561,092.44"	$886.40	648	649	601	633
150046	YES	NO	NO	NO	"3,621"	365	783	"$4,283,691.86"	366	0.000142464	"$1,189,662.21"	$443.90	"2,796"	"2,671"	"2,574"	"2,680"
150047	YES	NO	NO	NO	"7,092"	365	"1,126"	"$4,702,096.54"	366	0.000156379	"$1,305,861.10"	"$1,407.18"	"1,100"	899	786	928
150048	SCH	NO	NO	NO	"6,330"	365	"1,155"	"$3,210,149.00"	365	0.000106761	N/A	$162.01	"5,193"	"5,506"	"5,811"	"5,503"
150051	YES	NO	NO	NO	"10,935"	365	"1,523"	"$10,860,775.00"	365	0.000361201	"$3,016,242.53"	$690.85	"4,197"	"4,130"	"4,772"	"4,366"
150056	YES	NO	NO	NO	"119,871"	365	"8,428"	"$50,216,783.22"	365	0.001670078	"$13,946,150.02"	"$1,067.28"	"13,095"	"13,103"	"13,004"	"13,067"
150057	YES	NO	NO	NO	"1,263"	365	117	"$6,894,698.00"	365	0.000229299	"$1,914,787.98"	"$1,292.03"	"1,558"	"1,562"	"1,325"	"1,482"
150058	YES	NO	NO	NO	"31,927"	365	"1,766"	"$12,104,756.00"	365	0.000402572	"$3,361,719.58"	$669.40	"5,094"	"4,712"	"5,259"	"5,022"
150059	YES	NO	NO	NO	"2,380"	365	135	"$4,707,710.00"	365	0.000156566	"$1,307,420.06"	$853.96	"1,555"	"1,507"	"1,532"	"1,531"
150061	YES	NO	NO	NO	"1,318"	365	73	"$1,906,853.00"	365	0.000063417	"$529,569.13"	$819.77	660	605	673	646
150064	YES	NO	NO	NO	"1,252"	365	119	"$4,092,376.00"	365	0.000136102	"$1,136,530.18"	"$3,475.63"	374	291	315	327
150065	YES	NO	NO	NO	"3,317"	365	189	"$3,352,256.00"	365	0.000111487	"$930,984.86"	$973.83	989	960	920	956
150069	YES	NO	NO	NO	"2,781"	365	314	"$5,283,994.00"	365	0.000175732	"$1,467,465.02"	$920.04	"1,494"	"1,723"	"1,569"	"1,595"
150072	SCH	NO	NO	NO	"1,578"	365	120	"$2,927,064.00"	365	0.000097346	N/A	"$1,149.79"	711	690	719	707
150074	YES	NO	NO	NO	"19,302"	365	"3,474"	"$7,812,147.14"	365	0.000259811	"$2,169,580.95"	$431.16	"5,123"	"4,993"	"4,980"	"5,032"
150075	YES	NO	NO	NO	"1,257"	365	60	"$1,251,345.00"	365	0.000041616	"$347,522.16"	$653.24	581	541	474	532
150076	YES	NO	NO	NO	"1,156"	365	93	"$2,995,210.94"	366	0.000099613	"$831,826.70"	"$1,171.59"	687	717	725	710
150082	YES	NO	NO	NO	"15,253"	365	"3,364"	"$20,154,414.00"	365	0.000670283	"$5,597,261.78"	$421.07	"12,939"	"13,122"	"13,819"	"13,293"
150084	YES	NO	NO	NO	"51,675"	365	"3,241"	"$38,403,083.07"	366	0.001277185	"$10,665,262.16"	"$1,095.33"	"9,962"	"9,702"	"9,546"	"9,737"
150086	YES	NO	NO	NO	"3,097"	365	246	"$3,074,429.00"	365	0.000102247	"$853,827.05"	$517.16	"1,808"	"1,687"	"1,457"	"1,651"
150088	YES	NO	NO	NO	"5,903"	365	868	"$6,766,169.55"	366	0.000225025	"$1,879,093.19"	$899.52	"2,317"	"2,066"	"1,883"	"2,089"
150089	YES	NO	NO	NO	"18,233"	365	"2,711"	"$11,322,865.00"	365	0.000376569	"$3,144,573.66"	$443.02	"7,056"	"7,180"	"7,059"	"7,098"
150090	YES	NO	NO	NO	"3,057"	365	369	"$4,660,546.00"	365	0.000154997	"$1,294,321.73"	$620.78	"2,271"	"2,119"	"1,866"	"2,085"
150091	YES	NO	NO	NO	"1,708"	365	60	"$2,783,878.00"	365	0.000092584	"$773,135.55"	"$1,581.05"	432	484	550	489
150097	YES	NO	NO	NO	"1,721"	365	261	"$4,779,846.00"	365	0.000158965	"$1,327,453.59"	"$1,076.60"	"1,222"	"1,248"	"1,230"	"1,233"
150100	YES	NO	NO	NO	"13,619"	365	"1,539"	"$16,867,888.61"	366	0.000560981	"$4,684,531.55"	$790.10	"6,305"	"5,891"	"5,590"	"5,929"
150101	YES	NO	NO	NO	"1,061"	365	49	"$2,662,534.00"	365	0.000088549	"$739,436.03"	"$1,945.88"	352	381	406	380
150102	YES	NO	NO	NO	190	365	35	"$1,532,575.00"	365	0.000050969	"$425,625.05"	"$1,811.17"	217	239	250	235
150104	YES	NO	NO	NO	"1,936"	365	84	"$3,421,692.00"	365	0.000113796	"$950,268.55"	"$1,041.96"	902	909	926	912
150109	YES	NO	NO	NO	"11,387"	365	925	"$12,543,530.00"	365	0.000417165	"$3,483,575.41"	$846.97	"4,134"	"4,164"	"4,041"	"4,113"
150112	YES	NO	NO	NO	"6,757"	365	955	"$12,200,851.00"	365	0.000405768	"$3,388,406.97"	$897.35	"3,557"	"3,731"	"4,039"	"3,776"
150113	YES	NO	NO	NO	"4,945"	365	632	"$5,413,964.00"	365	0.000180054	"$1,503,560.15"	$586.41	"2,548"	"2,567"	"2,576"	"2,564"
