PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
240078,01-JAN-21,31-DEC-21,As Submitted,446247760,1002048915,615209380
240093,01-JAN-21,31-DEC-21,As Submitted,328863077,286573535,485725811
240100,01-JAN-21,31-DEC-21,As Submitted,241966296,191708028,490238757
240104,01-JAN-21,31-DEC-21,As Submitted,162946098,143637569,259158784
240106,01-JAN-21,31-DEC-21,As Submitted,718575914,1450001321,1040648558
240115,01-JAN-21,31-DEC-21,As Submitted,659907269,1473246013,858715967
240141,01-JAN-21,31-DEC-21,As Submitted,68465760,53690514,183046962
240166,01-JAN-21,31-DEC-21,As Submitted,69324627,25862489,104308340
240187,01-JAN-21,31-DEC-21,As Submitted,70902954,38720095,116966362
240207,01-JAN-21,31-DEC-21,As Submitted,246482264,491846641,411920787
240210,01-JAN-21,31-DEC-21,As Submitted,324298206,673388919,497306418
240213,01-JAN-21,31-DEC-21,As Submitted,201732777,255442731,304706515
240214,01-JAN-21,31-DEC-21,As Submitted,186855481,334973007,192198490
241302,01-JAN-21,31-DEC-21,As Submitted,,1285241,10263161
241303,01-JAN-21,31-DEC-21,As Submitted,,2504374,17169125
241304,01-JAN-21,31-DEC-21,As Submitted,,1709267,11162924
241305,01-OCT-20,30-SEP-21,As Submitted,,18431351,132322842
241306,01-JAN-21,31-DEC-21,As Submitted,,11474445,44358747
241308,01-JAN-21,31-DEC-21,As Submitted,,5455006,28621570
241311,01-JAN-21,31-DEC-21,As Submitted,,3483417,22280624
241312,01-JAN-21,31-DEC-21,As Submitted,15822063,6285194,17463144
241314,01-OCT-20,30-SEP-21,As Submitted,20801566,10034014,13736668
241315,01-JAN-21,31-DEC-21,As Submitted,,1928301,24435313
241316,01-JAN-21,31-DEC-21,As Submitted,20387804,8270263,21945624
241317,01-JAN-21,31-DEC-21,As Submitted,20733197,6799676,15541271
241318,01-OCT-20,30-SEP-21,As Submitted,,5258616,28390404
241319,01-JAN-21,31-DEC-21,As Submitted,,4872387,20388234
241320,01-OCT-20,30-SEP-21,As Submitted,59086032,31497833,78988898
241322,01-JAN-21,31-DEC-21,As Submitted,,7402730,44752517
241325,01-JAN-21,31-DEC-21,As Submitted,,13894926,77161052
241327,01-JAN-21,31-DEC-21,As Submitted,,5606530,24817400
241328,01-JAN-21,31-DEC-21,As Submitted,,3970910,20123238
241329,01-JAN-21,31-DEC-21,As Submitted,98699853,35233534,129298454
241333,01-JAN-21,31-DEC-21,As Submitted,,6431193,25360385
241334,01-JAN-21,31-DEC-21,As Submitted,,50677592,29124503
241335,01-JAN-21,31-DEC-21,As Submitted,43626883,14639418,31006720
241336,01-OCT-20,30-SEP-21,As Submitted,15615114,6766709,12394506
241337,01-JAN-21,31-DEC-21,As Submitted,,3878665,13404076
241338,01-JAN-21,31-DEC-21,As Submitted,33418811,16466002,20903626
241341,01-OCT-20,30-SEP-21,As Submitted,14715887,6922288,11951456
241342,01-OCT-20,30-SEP-21,As Submitted,27820833,9959892,29965015
241344,01-OCT-20,30-SEP-21,As Submitted,43054840,14249958,58038821
241345,01-JAN-21,31-DEC-21,As Submitted,,5651585,28639854
241346,01-JAN-21,31-DEC-21,As Submitted,,7336802,39058269
241347,01-JAN-21,31-DEC-21,As Submitted,23055799,9581537,22175834
241354,01-JAN-21,31-DEC-21,As Submitted,,23088736,107986015
241355,01-JAN-21,31-DEC-21,As Submitted,57202572,32586879,66500149
241356,01-OCT-20,30-SEP-21,As Submitted,39968560,18751348,59463096
241358,01-OCT-20,30-SEP-21,As Submitted,,,181278
241361,01-JAN-21,31-DEC-21,As Submitted,,13062580,64673296
241363,01-JAN-21,31-DEC-21,As Submitted,,12939836,53595477
241364,01-OCT-20,30-SEP-21,As Submitted,50490819,32353291,86491317
241367,01-JAN-21,30-JUN-21,As Submitted,,10506102,74338081
241367,01-JUL-21,31-DEC-21,As Submitted,,12868921,81222699
241369,01-JAN-21,31-DEC-21,As Submitted,,11780780,43673168
241371,01-JAN-21,31-DEC-21,As Submitted,,7616305,37584711
241372,01-OCT-20,30-SEP-21,As Submitted,16955485,7493706,15286048
241373,01-OCT-20,30-SEP-21,As Submitted,48229413,26928260,81695111
241376,01-OCT-20,30-SEP-21,Amended,,13644928,63703625
241378,01-JAN-21,31-DEC-21,As Submitted,86529140,37519922,147079784
241379,01-OCT-20,30-SEP-21,As Submitted,,1473539,20467913
241381,01-JAN-21,31-DEC-21,As Submitted,,17870450,99640697
243300,01-JAN-21,31-DEC-21,As Submitted,,257183788,257682801
243302,01-JAN-21,31-DEC-21,As Submitted,,1201382188,502772487
244018,01-JAN-21,31-DEC-21,As Submitted,13846542,11932877,10254280
250002,01-OCT-20,30-SEP-21,As Submitted,16268797,17921895,44453119
250004,01-OCT-20,30-SEP-21,As Submitted,598188471,1146533347,1630374843
250006,01-OCT-20,30-SEP-21,As Submitted,70319777,81715868,282772518
250007,01-OCT-20,30-SEP-21,As Submitted,73325789,390475957,603784898
250009,01-OCT-20,30-SEP-21,As Submitted,125697848,324815079,343310058
250018,01-OCT-20,30-SEP-21,As Submitted,14930486,10112188,9592467
250019,01-OCT-20,30-SEP-21,As Submitted,511578068,2253083260,2087248487
250020,01-OCT-20,30-SEP-21,As Submitted,20464263,19190449,41617329
250025,01-OCT-20,30-SEP-21,As Submitted,37861936,68312857,128906477
250027,01-JAN-21,31-DEC-21,As Submitted,28732229,14114430,26917277
250034,01-OCT-20,30-SEP-21,As Submitted,222407161,482457767,568148668
250036,01-OCT-20,30-SEP-21,As Submitted,32708832,24014399,55234075
250040,01-OCT-20,30-SEP-21,As Submitted,382750569,1140033174,1388942123
250042,01-FEB-21,30-SEP-21,As Submitted,25640184,48397341,106956298
250043,01-OCT-20,30-SEP-21,As Submitted,47586450,21359012,60433638
250044,01-OCT-20,30-SEP-21,As Submitted,19451036,35009915,52409388
250048,01-JAN-21,31-DEC-21,As Submitted,425126301,805074660,838661832
250050,01-OCT-20,30-SEP-21,As Submitted,53176813,58608272,118373933
250057,01-OCT-20,30-SEP-21,As Submitted,67832913,64849288,181673985
250058,01-OCT-20,30-SEP-21,As Submitted,130233346,136310022,249721688
250060,01-OCT-20,30-SEP-21,As Submitted,7740600,5842302,8630349
250061,01-OCT-20,30-SEP-21,As Submitted,23200113,13247277,23221015
250067,01-OCT-20,30-SEP-21,As Submitted,39453165,30895255,145429140
250072,01-OCT-20,30-SEP-21,As Submitted,145713072,1138171045,693202112
250077,01-OCT-20,30-SEP-21,As Submitted,30501649,19462334,42889098
250078,01-OCT-20,30-SEP-21,As Submitted,415636952,895551860,639784735
250081,01-OCT-20,30-SEP-21,As Submitted,28580724,19501086,33181230
250082,01-OCT-20,30-SEP-21,As Submitted,106539483,169713272,169155237
250084,01-OCT-20,30-SEP-21,As Submitted,52782192,308673248,258619041
250085,01-OCT-20,30-SEP-21,As Submitted,17159811,12313446,31074316
250095,01-OCT-20,30-SEP-21,Amended,26117194,15666355,32170443
250097,01-OCT-20,30-SEP-21,As Submitted,103686144,91932510,262592175
250099,01-OCT-20,30-SEP-21,As Submitted,92061006,120227497,144130510
250100,01-OCT-20,30-SEP-21,Amended,179590217,328503780,609899958
250102,01-OCT-20,30-SEP-21,Amended,413921282,1103249283,1002603951
250104,01-OCT-20,30-SEP-21,As Submitted,175134974,232464450,422358386
250117,01-OCT-20,30-SEP-21,As Submitted,45093641,53870275,102670975
250123,01-OCT-20,30-SEP-21,As Submitted,69091928,289187362,384266412
250124,01-JAN-21,31-DEC-21,As Submitted,15434492,11327398,47378571
250138,01-OCT-20,30-SEP-21,As Submitted,97247676,480141623,737966303
250141,01-OCT-20,30-SEP-21,Amended,286220910,786985759,786116735
250151,01-JAN-21,31-DEC-21,As Submitted,23687173,71097284,10940230
250162,01-OCT-20,30-SEP-21,As Submitted,41746201,21624780,99101122
250163,01-JAN-21,31-DEC-21,As Submitted,2125889,2050490,215605
250167,01-JAN-21,31-DEC-21,As Submitted,73260866,168492968,262482732
251300,01-JAN-21,31-DEC-21,As Submitted,32470941,9492960,61160026
251304,01-OCT-20,30-SEP-21,As Submitted,,17445259,13511333
251305,01-OCT-20,30-SEP-21,As Submitted,,6298474,10812890
251306,01-JAN-21,31-DEC-21,As Submitted,,861158,5573532
251307,01-OCT-20,30-SEP-21,As Submitted,,9548771,14991523
251308,01-OCT-20,30-SEP-21,As Submitted,,16576393,54719178
251309,01-OCT-20,30-SEP-21,As Submitted,,8697662,24221308
251312,01-OCT-20,30-SEP-21,As Submitted,,9273175,22788923
251313,01-OCT-20,30-SEP-21,Amended,,9164237,32303931
251315,01-OCT-20,30-SEP-21,As Submitted,,9916133,33036399
251317,01-JAN-21,31-DEC-21,As Submitted,18051278,11613336,17402851
251318,01-OCT-20,30-SEP-21,As Submitted,57317134,30949295,58419208
251320,01-JAN-21,31-DEC-21,As Submitted,11229858,12552286,16245119
251324,01-OCT-20,30-SEP-21,As Submitted,,3105119,18494254
251325,01-OCT-20,30-SEP-21,As Submitted,25567950,9116410,41182555
251326,01-OCT-20,30-SEP-21,As Submitted,14073909,6406179,10397133
251327,01-JAN-21,31-DEC-21,As Submitted,,14455828,45582346
251329,01-OCT-20,30-SEP-21,As Submitted,,2457044,6215621
251331,01-OCT-20,30-SEP-21,As Submitted,,15239680,15805222
251333,01-OCT-20,30-SEP-21,As Submitted,,11441401,11473363
251334,01-OCT-20,30-SEP-21,As Submitted,22044866,10690550,20875850
251336,01-OCT-20,30-SEP-21,Amended,,7741952,29682501
251337,01-OCT-20,30-SEP-21,As Submitted,16897278,12698579,22192652
251338,01-OCT-20,30-SEP-21,As Submitted,11561049,5664246,7933588
252005,01-JAN-21,31-DEC-21,As Submitted,22121027,112728064,
252013,01-NOV-20,31-OCT-21,As Submitted,11900693,52344169,7203042
254005,01-JAN-21,31-DEC-21,As Submitted,18869454,69376620,1240449
254007,01-JAN-21,31-DEC-21,As Submitted,16472872,38939611,980580
254012,01-JAN-21,31-DEC-21,As Submitted,9512114,19487524,3480050
260025,01-OCT-20,30-SEP-21,As Submitted,145163146,182988666,319326661
260034,01-JAN-21,31-DEC-21,As Submitted,33334539,13626564,97482090
260040,01-OCT-20,30-SEP-21,As Submitted,891347564,1589506003,2362615945
260057,01-OCT-20,30-SEP-21,As Submitted,56282182,40574333,130070929
260064,01-JAN-21,15-MAR-21,As Submitted,10208117,4783314,18818409
260074,01-NOV-20,31-OCT-21,As Submitted,40535913,119500036,159498181
260094,01-OCT-20,30-SEP-21,As Submitted,165005287,318433597,498827268
260113,01-OCT-20,30-SEP-21,As Submitted,96463496,164292869,247814926
260190,01-OCT-20,30-SEP-21,As Submitted,109888414,431107948,462696895
261302,01-OCT-20,30-SEP-21,As Submitted,20829382,9302473,28953066
261306,01-NOV-20,31-OCT-21,As Submitted,,1709958,10745032
261313,01-JAN-21,31-DEC-21,As Submitted,,9901867,40804841
261314,01-JAN-21,31-DEC-21,As Submitted,,8405156,24054865
261320,01-OCT-20,30-SEP-21,As Submitted,,23368076,100924817
261322,01-OCT-20,30-SEP-21,As Submitted,,6286649,57760967
261325,01-OCT-20,30-SEP-21,As Submitted,,13233685,48210690
261327,01-NOV-20,31-OCT-21,As Submitted,,6039047,31771910
261329,01-OCT-20,30-SEP-21,As Submitted,,22370834,124318705
262013,01-NOV-20,31-OCT-21,As Submitted,42768338,197642945,
262017,01-NOV-20,31-OCT-21,As Submitted,23046761,112653740,
263027,01-JAN-21,31-DEC-21,As Submitted,18175549,36353935,
264024,01-JAN-21,31-DEC-21,As Submitted,25370213,91777235,
264034,04-JUN-21,31-AUG-21,Settled,2054355,1238055,
270023,01-JAN-21,31-DEC-21,As Submitted,166877851,192990031,351583506
270086,01-JAN-21,31-DEC-21,As Submitted,88585678,83239826,242604809
271315,01-OCT-20,30-SEP-21,As Submitted,,450,102216
271319,01-NOV-20,31-OCT-21,As Submitted,,2579422,6946964
271323,01-JAN-21,31-DEC-21,As Submitted,26530510,13505436,30331774
271324,01-JAN-21,31-MAY-21,Amended,6185770,1911413,5247561
271325,01-JAN-21,31-DEC-21,As Submitted,40786104,14225931,42785476
271329,01-OCT-20,30-SEP-21,As Submitted,,1963247,7305200
271335,01-JAN-21,31-DEC-21,As Submitted,59636231,20031616,97608943
271337,01-OCT-20,31-MAY-21,As Submitted,,1340352,6741557
271339,01-OCT-20,30-SEP-21,As Submitted,,23205,351248
273025,01-JAN-21,31-DEC-21,As Submitted,11965825,24338969,
280065,01-JAN-21,31-DEC-21,As Submitted,174561747,216828261,393380081
280077,01-JAN-21,31-DEC-21,As Submitted,99655072,114210538,219120090
280127,01-JAN-21,31-DEC-21,As Submitted,62205642,7597336,160912121
280131,01-JAN-21,31-DEC-21,As Submitted,44209898,56695614,149757823
281319,01-OCT-20,30-SEP-21,As Submitted,26274629,6147859,26585457
281320,01-OCT-20,30-SEP-21,As Submitted,,7216425,23276911
281330,01-OCT-20,30-SEP-21,As Submitted,,506764,1947623
281334,01-OCT-20,30-SEP-21,As Submitted,,8538219,38676812
281336,01-OCT-20,30-SEP-21,As Submitted,44872318,19348548,54019997
281339,01-OCT-20,30-SEP-21,As Submitted,,7566946,34992894
281341,01-OCT-20,30-SEP-21,As Submitted,,8265174,27456083
281345,01-JAN-21,31-DEC-21,As Submitted,,6183652,26090044
281355,01-JAN-21,31-DEC-21,As Submitted,,3944955,30925142
281362,01-JAN-21,31-DEC-21,As Submitted,,19591029,76333265
281364,01-OCT-20,30-SEP-21,As Submitted,,20187397,104734394
281365,01-OCT-20,30-SEP-21,Amended,,4451236,20326581
283301,01-JAN-21,31-DEC-21,As Submitted,,468172311,473483351
290009,01-JAN-21,31-DEC-21,As Submitted,267665162,764054198,536854348
290021,01-JAN-21,31-DEC-21,As Submitted,282457180,2687177206,985329128
290022,01-JAN-21,31-DEC-21,As Submitted,199854511,1663680551,729531375
290032,01-JAN-21,31-DEC-21,As Submitted,116872669,607716027,655227511
290039,01-JAN-21,31-DEC-21,As Submitted,460184669,3822948413,1728247154
290041,01-JAN-21,31-DEC-21,As Submitted,362672062,3586958327,1391404450
290046,01-JAN-21,31-DEC-21,As Submitted,316453714,2786277889,1087476787
290054,01-JAN-21,31-DEC-21,As Submitted,260462184,2462440512,921270002
290057,01-JAN-21,31-DEC-21,As Submitted,243280103,2203392177,1330366003
291306,01-JAN-21,31-DEC-21,As Submitted,,39100051,203273357
291311,01-JAN-21,31-DEC-21,As Submitted,,36220853,164119668
293026,01-JAN-21,31-DEC-21,As Submitted,28208778,64683769,255
293032,01-JAN-21,31-DEC-21,As Submitted,24673113,51118483,
293033,01-JAN-21,31-DEC-21,As Submitted,19419218,39419402,
293034,01-JAN-21,31-DEC-21,As Submitted,22735935,60109380,3127338
294003,01-NOV-20,19-DEC-21,As Submitted,12007435,26684000,918326
294010,01-JAN-21,31-DEC-21,As Submitted,5390774,16042000,1245840
294011,01-JAN-21,31-DEC-21,As Submitted,16480148,50238000,
294013,01-JAN-21,31-DEC-21,As Submitted,27792037,69665425,3909440
294014,01-JAN-21,31-DEC-21,As Submitted,3975318,7678416,
294015,01-JAN-21,31-DEC-21,As Submitted,17005038,42625450,4290560
300001,01-OCT-20,30-SEP-21,As Submitted,470067628,659376942,915929050
300005,01-OCT-20,30-APR-21,As Submitted,79177082,60933329,113148901
300005,01-MAY-21,30-SEP-21,As Submitted,44007160,49459427,80787567
300011,01-JAN-21,31-DEC-21,As Submitted,194720923,191946155,456606148
300018,01-OCT-20,30-SEP-21,As Submitted,385774623,324398653,1201739310
300023,01-OCT-20,30-SEP-21,As Submitted,240331173,178855260,631990436
300034,01-OCT-20,30-SEP-21,As Submitted,400540471,717320473,682156432
301300,01-OCT-20,30-SEP-21,As Submitted,,3925519,25951753
301301,01-OCT-20,30-SEP-21,As Submitted,33592551,18203411,44183773
301302,01-OCT-20,30-SEP-21,As Submitted,,30884303,136902644
301303,01-OCT-20,30-SEP-21,As Submitted,,11020481,86483305
301306,01-OCT-20,30-APR-21,As Submitted,14424966,13336202,18729418
301306,01-MAY-21,30-SEP-21,As Submitted,9341333,9484451,16366331
301307,01-OCT-20,30-SEP-21,As Submitted,,22260436,123033160
301308,01-OCT-20,30-SEP-21,Amended,,9044024,56326937
301309,01-OCT-20,30-SEP-21,As Submitted,,13041354,125250929
301310,01-OCT-20,30-SEP-21,As Submitted,,18328693,74595489
301312,01-OCT-20,30-SEP-21,As Submitted,,17337650,134365370
303027,01-JAN-21,31-DEC-21,As Submitted,20067521,31982186,1870731
304001,01-JAN-21,31-DEC-21,As Submitted,12465107,16403633,
310002,01-JAN-21,31-DEC-21,As Submitted,526448859,1779337801,836220558
310003,01-JAN-21,31-DEC-21,As Submitted,177030995,503821414,379815071
310006,01-JAN-21,31-DEC-21,As Submitted,134028882,475323328,339427513
310008,01-JAN-21,31-DEC-21,As Submitted,420936905,632373257,1102544096
310009,01-JAN-21,31-DEC-21,As Submitted,303576677,1024107443,587589078
310011,01-JAN-21,31-DEC-21,As Submitted,135960857,299215800,593311791
310012,01-JAN-21,31-DEC-21,As Submitted,647195395,1437502053,1378973768
310015,01-JAN-21,31-DEC-21,As Submitted,1571755173,3971610850,3119105463
310019,01-JAN-21,31-DEC-21,As Submitted,689978555,2651379046,1113025792
310022,01-JAN-21,31-DEC-21,As Submitted,778796423,2743406061,2403072076
310024,01-JAN-21,31-DEC-21,As Submitted,115843866,557998437,273954205
310025,01-JAN-21,31-DEC-21,As Submitted,127230855,1194352653,1146412589
310027,01-JAN-21,31-DEC-21,As Submitted,258052229,651973859,711345306
310029,01-JAN-21,31-DEC-21,As Submitted,346051027,1856200333,963933259
310031,01-JAN-21,31-DEC-21,As Submitted,162825038,580257059,406449239
310032,01-JAN-21,31-DEC-21,As Submitted,433639246,1320644117,970394545
310034,01-JAN-21,31-DEC-21,As Submitted,315082141,897037391,604356797
310038,01-JAN-21,31-DEC-21,As Submitted,1110032987,4491111856,1798705169
310039,01-JAN-21,31-DEC-21,As Submitted,286203550,846548527,452950506
310040,01-JAN-21,31-DEC-21,As Submitted,143889071,1168552812,1304949786
310041,01-JAN-21,31-DEC-21,As Submitted,407045861,1519204992,738947997
310044,01-JAN-21,31-DEC-21,As Submitted,350401076,2622108803,3768080115
310045,01-JAN-21,31-DEC-21,As Submitted,517515032,1625853433,3439840370
310047,01-JAN-21,31-DEC-21,As Submitted,194939100,556911942,604792957
310048,01-JAN-21,31-DEC-21,As Submitted,305831437,1301402440,695055406
310050,01-JAN-21,31-DEC-21,As Submitted,264082279,813987535,594218768
310052,01-JAN-21,31-DEC-21,As Submitted,409709203,1276573064,789179268
310054,01-JAN-21,31-DEC-21,As Submitted,250657722,683440794,568791347
310057,01-JAN-21,31-DEC-21,As Submitted,295650610,1381963892,974438404
310058,01-JAN-21,31-DEC-21,As Submitted,196060539,343993343,165296094
310061,01-JAN-21,31-DEC-21,As Submitted,98283255,428250605,340098071
310069,01-JAN-21,31-DEC-21,As Submitted,324163050,1027369973,634267158
310073,01-JAN-21,31-DEC-21,As Submitted,918967123,2990301613,1304100712
310074,01-JAN-21,31-DEC-21,As Submitted,395539187,1274081089,834301800
310076,01-JAN-21,31-DEC-21,As Submitted,830993193,2467257147,1250174201
310084,01-JAN-21,31-DEC-21,As Submitted,126044042,439430695,244433462
310096,01-JAN-21,31-DEC-21,As Submitted,145871381,485108189,422921204
310108,01-JAN-21,30-JUN-21,Amended,306318562,851739050,597313501
310108,01-JUL-21,31-DEC-21,As Submitted,322527783,836786452,645107621
310110,01-JAN-21,31-DEC-21,As Submitted,189292972,648549716,583612923
310113,01-JAN-21,31-DEC-21,As Submitted,204413438,557529749,510698330
310118,01-JAN-21,31-DEC-21,As Submitted,123615555,513344758,571761078
312019,01-NOV-20,31-OCT-21,As Submitted,24723339,125873250,
313025,01-JAN-21,31-DEC-21,As Submitted,199389890,406858084,182915945
313029,01-JAN-21,31-DEC-21,As Submitted,35739843,59694737,
313032,01-JAN-21,31-DEC-21,As Submitted,31882584,82793754,2981148
313035,01-JAN-21,31-DEC-21,As Submitted,21912927,35637412,
313038,01-JAN-21,31-DEC-21,As Submitted,18175916,42903454,
313300,01-JAN-21,31-DEC-21,As Submitted,154496499,167010326,97611054
313302,01-JAN-21,31-DEC-21,As Submitted,,19119435,17402994
314019,01-JAN-21,31-DEC-21,As Submitted,69349962,88659362,5471422
314020,01-JAN-21,31-DEC-21,As Submitted,47224720,51550862,36508
314021,01-JAN-21,31-DEC-21,As Submitted,23770757,57653376,6697314
314023,01-JAN-21,31-DEC-21,As Submitted,21341392,28081478,
314024,01-JAN-21,31-DEC-21,As Submitted,29497628,29094267,24630
314027,01-JAN-21,31-DEC-21,As Submitted,14929459,12193852,
320018,01-OCT-20,30-SEP-21,As Submitted,202338847,588954932,749105104
320033,01-JAN-21,31-DEC-21,As Submitted,34864076,23941231,135609580
320058,01-OCT-20,30-SEP-21,As Submitted,11847996,,88308
320059,01-OCT-20,30-SEP-21,As Submitted,135103509,181160,2377204
320060,01-OCT-20,30-SEP-21,As Submitted,30026964,23621,300864
320061,01-OCT-20,30-SEP-21,As Submitted,175444993,231500,2214108
320062,01-OCT-20,30-SEP-21,As Submitted,32892027,14677,393840
320065,01-JAN-21,30-JUN-21,As Submitted,24059384,37255849,63541217
320086,01-JAN-21,31-DEC-21,As Submitted,47398769,85556782,227563578
321301,01-JAN-21,31-DEC-21,As Submitted,,8564077,43370078
321302,01-JAN-21,31-DEC-21,As Submitted,,1545026,26426003
323027,01-JAN-21,31-DEC-21,As Submitted,22757155,44719058,1740
323032,01-JAN-21,31-DEC-21,As Submitted,14689977,27816088,1716606
323033,10-FEB-21,31-DEC-21,As Submitted,10666372,11652224,
324010,01-JAN-21,31-DEC-21,As Submitted,16481313,81521790,3657750
324012,01-JAN-21,31-DEC-21,As Submitted,18109282,47158920,8956493
330005,01-JAN-21,31-DEC-21,As Submitted,1231990049,2470910919,1499123941
330006,01-JAN-21,31-DEC-21,As Submitted,208593599,226669963,221366273
330013,01-JAN-21,31-DEC-21,As Submitted,899380526,2196453031,1262616417
330023,01-OCT-20,30-SEP-21,As Submitted,600744789,956912646,880070123
330028,01-JAN-21,31-DEC-21,As Submitted,327018601,710666303,547915896
330030,01-JAN-21,31-DEC-21,As Submitted,92556336,122927462,128748534
330033,01-JAN-21,31-DEC-21,As Submitted,57812613,40703683,135664690
330043,01-JAN-21,31-DEC-21,As Submitted,594522657,1961296567,689652932
330044,01-JAN-21,31-DEC-21,As Submitted,284986258,441178546,677434539
330045,01-JAN-21,31-DEC-21,As Submitted,385746977,1109148935,469703455
330046,01-JAN-21,31-DEC-21,As Submitted,1089809478,3747216688,1425018450
330049,01-OCT-20,30-SEP-21,As Submitted,129595019,139034748,247122886
330055,01-JAN-21,31-DEC-21,As Submitted,667198608,2135456352,1020595478
330056,01-JAN-21,31-DEC-21,As Submitted,349455899,986886091,665980391
330058,01-JAN-21,31-DEC-21,As Submitted,115280330,108041250,148234825
330065,01-JAN-21,31-DEC-21,As Submitted,107752345,80108769,113228752
330084,01-OCT-20,30-SEP-21,As Submitted,86470419,40249684,186246718
330090,01-JAN-21,31-DEC-21,As Submitted,265726777,268466276,606808507
330094,01-JAN-21,31-DEC-21,As Submitted,121120783,125996750,313076594
330100,01-JAN-21,31-DEC-21,As Submitted,113980293,41416712,403923521
330107,01-JAN-21,31-DEC-21,As Submitted,278255042,643473994,390366951
330115,01-JAN-21,31-DEC-21,As Submitted,98866529,85544617,226658135
330119,01-JAN-21,31-DEC-21,As Submitted,1042569759,3024839211,1540225411
330125,01-JAN-21,31-DEC-21,As Submitted,898386792,1167279340,1461915898
330135,01-JAN-21,31-DEC-21,As Submitted,86060702,260728662,291648759
330141,01-JAN-21,31-DEC-21,As Submitted,239851989,683534464,577329337
330144,01-JAN-21,31-DEC-21,As Submitted,25319671,22978986,54889268
330153,01-JAN-21,31-DEC-21,As Submitted,354292099,661211580,625328548
330157,01-JAN-21,31-DEC-21,As Submitted,220646165,218664032,539274342
330158,01-JAN-21,31-DEC-21,As Submitted,343569878,1396966606,915711898
330160,01-JAN-21,31-DEC-21,As Submitted,1084981694,2437611521,1424118726
330162,01-JAN-21,31-DEC-21,As Submitted,294790712,455381577,680473564
330163,01-JAN-21,31-DEC-21,As Submitted,31609013,24882364,65456476
330166,01-JAN-21,31-DEC-21,As Submitted,11782479,2007553,33673175
330169,01-JAN-21,31-DEC-21,As Submitted,805531341,1934651781,1747424244
330181,01-JAN-21,31-DEC-21,As Submitted,163835610,492701198,201892650
330182,01-JAN-21,31-DEC-21,As Submitted,643887596,2326849121,1726214610
330185,01-JAN-21,31-DEC-21,As Submitted,319704277,707143142,664127809
330191,01-JAN-21,31-DEC-21,As Submitted,311178506,365391604,584315430
330195,01-JAN-21,31-DEC-21,As Submitted,2230780168,7489841901,4232366298
330197,01-JAN-21,31-DEC-21,As Submitted,152450843,102631259,312139266
330198,01-JAN-21,31-DEC-21,As Submitted,474750966,2004977216,1631197617
330203,01-JAN-21,31-DEC-21,As Submitted,424332868,584409553,409171905
330205,01-JAN-21,31-DEC-21,As Submitted,67807568,152059905,365261768
330208,01-JAN-21,31-DEC-21,As Submitted,266497485,510997609,361127860
330211,01-JAN-21,31-DEC-21,As Submitted,109921699,50952227,200996444
330215,01-JAN-21,31-DEC-21,As Submitted,85242256,111683664,230711594
330218,01-JAN-21,31-DEC-21,As Submitted,98396923,88911320,209211205
330221,01-JAN-21,31-DEC-21,As Submitted,265619927,489356882,346344909
330222,01-JAN-21,31-DEC-21,As Submitted,347082827,512424793,1025485571
330223,01-JAN-21,31-DEC-21,As Submitted,51021206,15988047,95600790
330224,01-JAN-21,31-DEC-21,As Submitted,144356708,433566206,393338369
330226,01-JAN-21,31-DEC-21,As Submitted,482405350,487182619,569975322
330229,01-JAN-21,31-DEC-21,As Submitted,46645345,40033462,64684573
330235,01-JAN-21,31-DEC-21,As Submitted,120782391,139846754,199524964
330239,01-JAN-21,31-DEC-21,As Submitted,111099341,100209001,208158158
330241,01-JAN-21,31-DEC-21,As Submitted,1265955683,2732865508,2021384242
330245,01-JAN-21,31-DEC-21,As Submitted,181351667,459605457,348502668
330246,01-JAN-21,31-DEC-21,As Submitted,200090047,554553403,405961642
330250,01-OCT-20,30-SEP-21,As Submitted,308122675,394831376,682109028
330259,01-JAN-21,31-DEC-21,As Submitted,262274976,766459853,529903395
330261,01-JAN-21,31-DEC-21,As Submitted,299352849,510059884,934526299
330267,01-JAN-21,31-DEC-21,As Submitted,215172455,399965356,480232239
330270,01-JAN-21,31-DEC-21,As Submitted,818039172,1219998006,1303300193
330273,01-OCT-20,30-SEP-21,As Submitted,140283387,132145948,219259184
330276,01-JAN-21,31-DEC-21,As Submitted,103789996,75283096,239118848
330286,01-JAN-21,31-DEC-21,As Submitted,625058030,2002157504,1617590638
330307,01-JAN-21,31-DEC-21,As Submitted,219199621,147272071,431867728
330331,01-JAN-21,31-DEC-21,As Submitted,226363601,506140278,279244632
330332,01-JAN-21,31-DEC-21,As Submitted,138311422,377505395,345975001
330350,01-JAN-21,31-DEC-21,As Submitted,382022765,434457755,426255703
330393,01-JAN-21,31-DEC-21,As Submitted,1540491375,3865429863,2393462349
330394,01-JAN-21,31-DEC-21,As Submitted,596729508,593204926,1031944755
330399,01-JAN-21,31-DEC-21,As Submitted,378224815,637696418,389892803
330401,01-JAN-21,31-DEC-21,As Submitted,257439485,729990347,389816986
330410,01-JAN-21,31-DEC-21,As Submitted,101675656,180698439,
330411,02-MAR-21,31-DEC-21,As Submitted,5372413,2858289,
331301,01-JAN-21,31-DEC-21,As Submitted,11015062,7182418,3772942
331302,01-OCT-20,30-SEP-21,As Submitted,,10154207,79846845
331304,01-JAN-21,31-DEC-21,As Submitted,23365137,14224973,22963644
