BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,HOSPC_DECEASED_CD,HOSPC_DX_CD,HOSPC_CANCER_CD,HOSPC_DAYS_CD,HOSPC_PMT_AMT,BENE_CNT
1,7,1,6,0,3,3000,1
1,7,1,6,0,3,4000,7
1,7,1,6,0,3,5000,17
1,7,1,6,0,3,6000,24
1,7,1,6,0,3,7000,19
1,7,1,6,0,3,8000,18
1,7,1,6,0,3,9000,17
1,7,1,6,0,3,10000,29
1,7,1,6,0,3,15000,17
1,7,1,6,0,3,20000,1
1,7,1,6,0,3,25000,1
1,7,1,6,0,4,10000,1
1,7,1,6,0,4,15000,40
1,7,1,6,0,4,20000,22
1,7,1,6,0,4,25000,18
1,7,1,6,0,5,25000,35
1,7,1,6,0,5,50000,25
1,7,1,6,1,1,250,20
1,7,1,6,1,1,500,29
1,7,1,6,1,1,750,19
1,7,1,6,1,1,1000,26
1,7,1,6,1,1,2000,13
1,7,1,6,1,1,3000,7
1,7,1,6,1,1,4000,5
1,7,1,6,1,1,5000,1
1,7,1,6,1,2,250,1
1,7,1,6,1,2,1000,26
1,7,1,6,1,2,2000,48
1,7,1,6,1,2,3000,25
1,7,1,6,1,2,4000,25
1,7,1,6,1,2,5000,6
1,7,1,6,1,2,6000,4
1,7,1,6,1,2,7000,2
1,7,1,6,1,2,8000,5
1,7,1,6,1,2,9000,4
1,7,1,6,1,2,10000,1
1,7,1,6,1,2,15000,2
1,7,1,6,1,3,4000,3
1,7,1,6,1,3,5000,3
1,7,1,6,1,3,6000,6
1,7,1,6,1,3,7000,16
1,7,1,6,1,3,8000,11
1,7,1,6,1,3,9000,16
1,7,1,6,1,3,10000,25
1,7,1,6,1,3,15000,14
1,7,1,6,1,3,20000,3
1,7,1,6,1,3,25000,1
1,7,1,6,1,4,10000,3
1,7,1,6,1,4,15000,13
1,7,1,6,1,4,20000,14
1,7,1,6,1,4,25000,10
1,7,1,6,1,5,25000,14
1,7,1,6,1,5,50000,6
2,1,0,1,0,2,2000,1
2,1,0,1,0,3,10000,3
2,1,0,1,0,3,15000,1
2,1,0,1,0,4,15000,1
2,1,0,1,0,4,20000,2
2,1,0,1,0,4,25000,1
2,1,0,1,0,5,25000,3
2,1,0,1,0,5,50000,5
2,1,0,2,0,1,250,2
2,1,0,2,0,2,1000,1
2,1,0,2,0,2,2000,3
2,1,0,2,0,2,3000,2
2,1,0,2,0,3,6000,1
2,1,0,2,0,3,7000,1
2,1,0,2,0,3,8000,2
2,1,0,2,0,3,10000,4
2,1,0,2,0,3,15000,4
2,1,0,2,0,4,15000,3
2,1,0,2,0,4,20000,3
2,1,0,2,0,4,25000,3
2,1,0,2,0,5,25000,5
2,1,0,2,0,5,50000,1
2,1,0,3,1,1,250,1
2,1,0,3,1,1,500,1
2,1,0,3,1,1,750,1
2,1,0,3,1,2,1000,1
2,1,0,3,1,2,2000,7
2,1,0,3,1,2,4000,1
2,1,0,3,1,3,5000,1
2,1,0,3,1,3,6000,4
2,1,0,3,1,3,8000,1
2,1,0,3,1,3,9000,1
2,1,0,3,1,3,10000,2
2,1,0,3,1,4,15000,3
2,1,0,3,1,4,25000,3
2,1,0,3,1,5,25000,4
2,1,0,3,1,5,50000,3
2,1,0,4,0,2,3000,1
2,1,0,4,0,3,5000,3
2,1,0,4,0,3,6000,1
2,1,0,4,0,3,7000,1
2,1,0,4,0,3,8000,1
2,1,0,4,0,4,15000,2
2,1,0,4,0,4,20000,1
2,1,0,4,0,5,25000,6
2,1,0,4,0,5,50000,6
2,1,0,5,0,1,750,1
2,1,0,5,0,2,2000,5
2,1,0,5,0,2,3000,2
2,1,0,5,0,2,4000,2
2,1,0,5,0,3,4000,1
2,1,0,5,0,3,5000,3
2,1,0,5,0,3,6000,1
2,1,0,5,0,3,7000,3
2,1,0,5,0,3,8000,1
2,1,0,5,0,3,9000,1
2,1,0,5,0,3,10000,7
2,1,0,5,0,3,15000,1
2,1,0,5,0,4,15000,4
2,1,0,5,0,4,20000,1
2,1,0,5,0,4,25000,4
2,1,0,5,0,5,25000,7
2,1,0,5,0,5,50000,20
2,1,0,5,0,5,75000,1
2,1,0,6,0,1,250,1
2,1,0,6,0,1,500,3
2,1,0,6,0,1,750,5
2,1,0,6,0,1,1000,1
2,1,0,6,0,1,3000,3
2,1,0,6,0,2,1000,4
2,1,0,6,0,2,2000,6
2,1,0,6,0,2,3000,5
2,1,0,6,0,2,4000,6
2,1,0,6,0,2,5000,4
2,1,0,6,0,2,6000,2
2,1,0,6,0,2,10000,1
2,1,0,6,0,2,15000,3
2,1,0,6,0,3,4000,4
2,1,0,6,0,3,5000,2
2,1,0,6,0,3,6000,3
2,1,0,6,0,3,7000,3
2,1,0,6,0,3,8000,6
2,1,0,6,0,3,9000,7
2,1,0,6,0,3,10000,14
2,1,0,6,0,3,15000,7
2,1,0,6,0,3,20000,2
2,1,0,6,0,4,10000,1
2,1,0,6,0,4,15000,14
2,1,0,6,0,4,20000,10
2,1,0,6,0,4,25000,6
2,1,0,6,0,5,25000,21
2,1,0,6,0,5,50000,40
2,1,0,6,0,5,75000,5
2,1,0,6,1,1,250,4
2,1,0,6,1,1,500,2
2,1,0,6,1,1,750,2
2,1,0,6,1,1,1000,4
2,1,0,6,1,1,2000,3
2,1,0,6,1,2,1000,6
2,1,0,6,1,2,2000,11
2,1,0,6,1,2,3000,7
2,1,0,6,1,2,4000,2
2,1,0,6,1,2,7000,1
2,1,0,6,1,2,8000,1
2,1,0,6,1,2,10000,1
2,1,0,6,1,3,5000,2
2,1,0,6,1,3,6000,2
2,1,0,6,1,3,7000,3
2,1,0,6,1,3,8000,2
2,1,0,6,1,3,9000,3
2,1,0,6,1,3,10000,5
2,1,0,6,1,3,15000,2
2,1,0,6,1,4,20000,6
2,1,0,6,1,4,25000,6
2,1,0,6,1,5,25000,7
2,1,0,6,1,5,50000,9
2,1,0,6,1,5,75000,1
2,1,1,1,0,1,250,1
2,1,1,1,0,1,750,2
2,1,1,1,0,2,2000,1
2,1,1,1,0,2,3000,1
2,1,1,1,0,3,6000,1
2,1,1,1,0,3,9000,1
2,1,1,1,0,3,10000,1
2,1,1,1,0,4,20000,1
2,1,1,1,0,4,25000,1
2,1,1,1,0,5,25000,1
2,1,1,2,0,1,250,2
2,1,1,2,0,2,1000,1
2,1,1,2,0,2,2000,3
2,1,1,2,0,2,3000,3
2,1,1,2,0,2,4000,2
2,1,1,2,0,3,7000,1
2,1,1,2,0,3,8000,3
2,1,1,2,0,4,15000,3
2,1,1,2,0,4,20000,2
2,1,1,2,0,4,25000,3
2,1,1,2,0,5,50000,1
2,1,1,3,1,1,250,8
2,1,1,3,1,1,500,4
2,1,1,3,1,1,750,12
2,1,1,3,1,1,1000,6
2,1,1,3,1,1,2000,5
2,1,1,3,1,1,3000,4
2,1,1,3,1,2,1000,7
2,1,1,3,1,2,2000,12
2,1,1,3,1,2,3000,6
2,1,1,3,1,2,4000,10
2,1,1,3,1,2,5000,1
2,1,1,3,1,2,6000,5
2,1,1,3,1,2,7000,1
2,1,1,3,1,2,8000,1
2,1,1,3,1,2,9000,1
2,1,1,3,1,2,10000,3
2,1,1,3,1,2,15000,1
2,1,1,3,1,3,4000,1
2,1,1,3,1,3,5000,6
2,1,1,3,1,3,6000,1
2,1,1,3,1,3,7000,5
2,1,1,3,1,3,8000,4
2,1,1,3,1,3,9000,6
2,1,1,3,1,3,10000,4
2,1,1,3,1,3,15000,5
2,1,1,3,1,3,25000,2
2,1,1,3,1,4,15000,5
2,1,1,3,1,4,20000,3
2,1,1,3,1,4,25000,4
2,1,1,3,1,5,25000,1
2,1,1,3,1,5,50000,3
2,1,1,4,0,1,250,1
2,1,1,4,0,1,500,1
2,1,1,4,0,1,1000,3
2,1,1,4,0,1,2000,1
2,1,1,4,0,2,1000,3
2,1,1,4,0,2,2000,2
2,1,1,4,0,2,3000,1
2,1,1,4,0,2,4000,1
2,1,1,4,0,4,15000,2
2,1,1,4,0,4,20000,2
2,1,1,4,0,4,25000,1
2,1,1,5,0,1,250,6
2,1,1,5,0,1,500,4
2,1,1,5,0,1,1000,7
2,1,1,5,0,1,2000,2
2,1,1,5,0,1,4000,1
2,1,1,5,0,2,1000,3
2,1,1,5,0,2,2000,5
2,1,1,5,0,2,3000,7
2,1,1,5,0,2,4000,1
2,1,1,5,0,2,6000,2
2,1,1,5,0,2,7000,3
2,1,1,5,0,3,4000,1
2,1,1,5,0,3,6000,1
2,1,1,5,0,3,7000,1
2,1,1,5,0,3,8000,6
2,1,1,5,0,3,9000,1
2,1,1,5,0,3,10000,1
2,1,1,5,0,3,20000,3
2,1,1,5,0,4,15000,6
2,1,1,5,0,4,20000,5
2,1,1,5,0,4,25000,1
2,1,1,5,0,5,25000,5
2,1,1,5,0,5,50000,2
2,1,1,6,0,1,250,19
2,1,1,6,0,1,500,14
2,1,1,6,0,1,750,21
2,1,1,6,0,1,1000,25
2,1,1,6,0,1,2000,32
2,1,1,6,0,1,3000,14
2,1,1,6,0,1,4000,13
2,1,1,6,0,1,5000,7
2,1,1,6,0,2,1000,7
2,1,1,6,0,2,2000,19
2,1,1,6,0,2,3000,7
2,1,1,6,0,2,4000,7
2,1,1,6,0,2,5000,7
2,1,1,6,0,2,6000,5
2,1,1,6,0,2,7000,5
2,1,1,6,0,2,8000,1
2,1,1,6,0,2,9000,1
2,1,1,6,0,2,15000,3
2,1,1,6,0,2,20000,3
2,1,1,6,0,3,4000,2
2,1,1,6,0,3,5000,4
2,1,1,6,0,3,6000,3
2,1,1,6,0,3,7000,4
2,1,1,6,0,3,8000,3
2,1,1,6,0,3,9000,6
2,1,1,6,0,3,10000,7
2,1,1,6,0,3,15000,8
2,1,1,6,0,3,20000,4
2,1,1,6,0,4,15000,8
2,1,1,6,0,4,20000,6
2,1,1,6,0,4,25000,4
2,1,1,6,0,5,25000,7
2,1,1,6,0,5,50000,8
2,1,1,6,1,1,250,13
2,1,1,6,1,1,500,19
2,1,1,6,1,1,750,17
2,1,1,6,1,1,1000,27
2,1,1,6,1,1,2000,15
2,1,1,6,1,1,3000,8
2,1,1,6,1,1,4000,13
2,1,1,6,1,1,5000,1
2,1,1,6,1,2,250,2
2,1,1,6,1,2,1000,18
2,1,1,6,1,2,2000,30
2,1,1,6,1,2,3000,26
2,1,1,6,1,2,4000,20
2,1,1,6,1,2,5000,7
2,1,1,6,1,2,6000,10
2,1,1,6,1,2,7000,5
2,1,1,6,1,2,8000,2
2,1,1,6,1,2,9000,3
2,1,1,6,1,2,10000,6
2,1,1,6,1,2,15000,6
2,1,1,6,1,3,3000,2
2,1,1,6,1,3,4000,7
2,1,1,6,1,3,5000,8
2,1,1,6,1,3,6000,10
2,1,1,6,1,3,7000,11
2,1,1,6,1,3,8000,9
2,1,1,6,1,3,9000,11
2,1,1,6,1,3,10000,13
2,1,1,6,1,3,15000,10
2,1,1,6,1,3,20000,4
2,1,1,6,1,3,25000,1
2,1,1,6,1,3,50000,1
2,1,1,6,1,4,15000,9
2,1,1,6,1,4,20000,8
2,1,1,6,1,4,25000,12
2,1,1,6,1,4,50000,3
2,1,1,6,1,5,25000,7
2,1,1,6,1,5,50000,7
2,2,0,1,0,2,2000,2
2,2,0,1,0,2,3000,1
2,2,0,1,0,2,4000,1
2,2,0,1,0,3,5000,1
2,2,0,1,0,3,7000,1
2,2,0,1,0,3,8000,1
2,2,0,1,0,3,10000,1
2,2,0,1,0,3,15000,1
2,2,0,1,0,4,15000,4
2,2,0,1,0,4,20000,3
2,2,0,1,0,4,25000,2
2,2,0,1,0,5,25000,3
2,2,0,1,0,5,50000,4
2,2,0,2,0,1,250,1
2,2,0,2,0,2,1000,1
2,2,0,2,0,2,3000,1
2,2,0,2,0,2,4000,1
2,2,0,2,0,3,7000,4
2,2,0,2,0,3,8000,1
2,2,0,2,0,3,10000,2
2,2,0,2,0,3,15000,4
2,2,0,2,0,4,15000,5
2,2,0,2,0,4,20000,3
2,2,0,2,0,4,25000,3
2,2,0,2,0,5,25000,6
2,2,0,2,0,5,50000,3
2,2,0,3,1,1,250,2
2,2,0,3,1,1,500,4
2,2,0,3,1,1,750,1
2,2,0,3,1,1,1000,1
2,2,0,3,1,1,3000,1
2,2,0,3,1,2,1000,3
2,2,0,3,1,2,2000,3
2,2,0,3,1,2,3000,4
2,2,0,3,1,2,4000,7
2,2,0,3,1,2,5000,1
2,2,0,3,1,3,4000,1
2,2,0,3,1,3,5000,2
2,2,0,3,1,3,6000,2
2,2,0,3,1,3,7000,1
2,2,0,3,1,3,8000,1
2,2,0,3,1,3,9000,2
2,2,0,3,1,3,10000,1
2,2,0,3,1,3,15000,4
2,2,0,3,1,4,15000,3
2,2,0,3,1,4,20000,2
2,2,0,3,1,4,25000,3
2,2,0,3,1,5,25000,5
2,2,0,3,1,5,50000,2
2,2,0,4,0,2,2000,2
2,2,0,4,0,2,3000,1
2,2,0,4,0,3,6000,3
2,2,0,4,0,3,10000,2
2,2,0,4,0,4,15000,4
2,2,0,4,0,4,20000,2
2,2,0,4,0,5,25000,1
2,2,0,4,0,5,50000,6
2,2,0,5,0,1,250,1
2,2,0,5,0,1,500,1
2,2,0,5,0,1,750,2
2,2,0,5,0,1,1000,1
2,2,0,5,0,2,1000,1
2,2,0,5,0,2,2000,2
2,2,0,5,0,2,3000,6
2,2,0,5,0,2,4000,2
2,2,0,5,0,3,4000,2
2,2,0,5,0,3,5000,1
2,2,0,5,0,3,6000,3
2,2,0,5,0,3,7000,1
2,2,0,5,0,3,9000,4
2,2,0,5,0,3,10000,7
2,2,0,5,0,3,15000,2
2,2,0,5,0,4,10000,1
2,2,0,5,0,4,15000,6
2,2,0,5,0,4,20000,7
2,2,0,5,0,4,25000,5
2,2,0,5,0,5,25000,11
2,2,0,5,0,5,50000,16
2,2,0,6,0,1,250,4
2,2,0,6,0,1,500,3
2,2,0,6,0,1,750,3
2,2,0,6,0,1,1000,3
2,2,0,6,0,1,2000,1
2,2,0,6,0,1,3000,1
2,2,0,6,0,2,1000,3
2,2,0,6,0,2,2000,6
2,2,0,6,0,2,3000,6
2,2,0,6,0,2,4000,3
2,2,0,6,0,2,5000,1
2,2,0,6,0,2,7000,1
2,2,0,6,0,3,4000,1
2,2,0,6,0,3,5000,5
2,2,0,6,0,3,6000,5
2,2,0,6,0,3,7000,2
2,2,0,6,0,3,8000,3
2,2,0,6,0,3,9000,1
2,2,0,6,0,3,10000,10
2,2,0,6,0,3,15000,2
2,2,0,6,0,4,10000,3
2,2,0,6,0,4,15000,6
2,2,0,6,0,4,20000,13
2,2,0,6,0,4,25000,7
2,2,0,6,0,5,25000,24
2,2,0,6,0,5,50000,31
2,2,0,6,1,1,250,2
2,2,0,6,1,1,500,3
2,2,0,6,1,1,750,3
2,2,0,6,1,1,1000,3
2,2,0,6,1,1,2000,3
2,2,0,6,1,1,4000,1
2,2,0,6,1,2,1000,6
2,2,0,6,1,2,2000,16
2,2,0,6,1,2,3000,10
2,2,0,6,1,2,4000,7
2,2,0,6,1,2,5000,4
2,2,0,6,1,2,6000,1
2,2,0,6,1,2,7000,2
2,2,0,6,1,2,10000,1
2,2,0,6,1,2,15000,1
2,2,0,6,1,3,5000,4
2,2,0,6,1,3,6000,2
2,2,0,6,1,3,7000,6
2,2,0,6,1,3,8000,2
2,2,0,6,1,3,9000,1
2,2,0,6,1,3,10000,6
2,2,0,6,1,3,15000,6
2,2,0,6,1,3,20000,1
2,2,0,6,1,4,10000,1
2,2,0,6,1,4,15000,5
2,2,0,6,1,4,20000,3
2,2,0,6,1,4,25000,4
2,2,0,6,1,5,25000,4
2,2,0,6,1,5,50000,10
2,2,1,1,0,1,250,2
2,2,1,1,0,1,500,1
2,2,1,1,0,1,1000,3
2,2,1,1,0,1,3000,2
2,2,1,1,0,2,1000,2
2,2,1,1,0,2,2000,2
2,2,1,1,0,2,3000,3
2,2,1,1,0,2,4000,2
2,2,1,1,0,2,7000,1
2,2,1,1,0,3,5000,5
2,2,1,1,0,3,6000,3
2,2,1,1,0,3,7000,3
2,2,1,1,0,3,8000,1
2,2,1,1,0,3,10000,1
2,2,1,1,0,3,15000,1
2,2,1,1,0,4,15000,1
2,2,1,1,0,4,25000,1
2,2,1,1,0,5,50000,2
2,2,1,2,0,1,250,4
2,2,1,2,0,1,500,3
2,2,1,2,0,1,750,1
2,2,1,2,0,1,1000,2
2,2,1,2,0,1,2000,1
2,2,1,2,0,1,3000,1
2,2,1,2,0,2,1000,2
2,2,1,2,0,2,2000,1
2,2,1,2,0,2,3000,4
2,2,1,2,0,2,4000,1
2,2,1,2,0,2,5000,1
2,2,1,2,0,2,10000,1
2,2,1,2,0,3,5000,1
2,2,1,2,0,3,6000,1
2,2,1,2,0,3,8000,1
2,2,1,2,0,3,15000,1
2,2,1,2,0,5,25000,1
2,2,1,3,1,1,250,9
2,2,1,3,1,1,500,10
2,2,1,3,1,1,750,11
2,2,1,3,1,1,1000,24
2,2,1,3,1,1,2000,12
2,2,1,3,1,1,3000,9
2,2,1,3,1,1,4000,7
2,2,1,3,1,1,5000,1
2,2,1,3,1,2,250,1
2,2,1,3,1,2,1000,15
2,2,1,3,1,2,2000,22
2,2,1,3,1,2,3000,19
2,2,1,3,1,2,4000,18
2,2,1,3,1,2,5000,7
2,2,1,3,1,2,6000,5
2,2,1,3,1,2,7000,2
2,2,1,3,1,2,8000,2
2,2,1,3,1,2,9000,1
2,2,1,3,1,2,10000,4
2,2,1,3,1,2,15000,4
2,2,1,3,1,3,4000,1
2,2,1,3,1,3,5000,3
2,2,1,3,1,3,6000,5
2,2,1,3,1,3,7000,7
2,2,1,3,1,3,8000,6
2,2,1,3,1,3,9000,11
2,2,1,3,1,3,10000,14
2,2,1,3,1,3,15000,6
2,2,1,3,1,4,10000,1
2,2,1,3,1,4,15000,9
2,2,1,3,1,4,20000,4
2,2,1,3,1,4,25000,5
2,2,1,3,1,5,25000,2
2,2,1,3,1,5,50000,2
2,2,1,4,0,1,250,1
2,2,1,4,0,1,500,4
2,2,1,4,0,1,750,5
2,2,1,4,0,1,1000,1
2,2,1,4,0,1,2000,3
2,2,1,4,0,1,3000,2
2,2,1,4,0,2,1000,1
2,2,1,4,0,2,3000,3
2,2,1,4,0,2,4000,2
2,2,1,4,0,2,5000,1
2,2,1,4,0,3,5000,1
2,2,1,4,0,3,6000,1
2,2,1,4,0,3,7000,2
2,2,1,4,0,4,15000,1
2,2,1,4,0,5,25000,1
2,2,1,5,0,1,250,4
2,2,1,5,0,1,500,2
2,2,1,5,0,1,750,5
2,2,1,5,0,1,1000,7
2,2,1,5,0,1,2000,10
2,2,1,5,0,1,3000,1
2,2,1,5,0,1,4000,3
2,2,1,5,0,1,5000,1
2,2,1,5,0,2,1000,1
2,2,1,5,0,2,2000,10
2,2,1,5,0,2,3000,7
2,2,1,5,0,2,4000,3
2,2,1,5,0,2,5000,1
2,2,1,5,0,2,7000,1
2,2,1,5,0,2,9000,1
2,2,1,5,0,2,10000,1
2,2,1,5,0,3,4000,1
2,2,1,5,0,3,5000,3
2,2,1,5,0,3,6000,5
2,2,1,5,0,3,7000,6
2,2,1,5,0,3,8000,5
2,2,1,5,0,3,9000,1
2,2,1,5,0,3,10000,7
2,2,1,5,0,3,15000,3
2,2,1,5,0,4,15000,6
2,2,1,5,0,4,20000,4
2,2,1,5,0,4,25000,3
2,2,1,5,0,5,25000,4
2,2,1,5,0,5,50000,2
2,2,1,6,0,1,0,1
2,2,1,6,0,1,250,13
2,2,1,6,0,1,500,13
2,2,1,6,0,1,750,20
2,2,1,6,0,1,1000,36
2,2,1,6,0,1,2000,39
2,2,1,6,0,1,3000,15
2,2,1,6,0,1,4000,16
2,2,1,6,0,1,5000,4
2,2,1,6,0,2,1000,16
2,2,1,6,0,2,2000,22
2,2,1,6,0,2,3000,21
2,2,1,6,0,2,4000,6
2,2,1,6,0,2,5000,5
2,2,1,6,0,2,6000,11
2,2,1,6,0,2,7000,3
2,2,1,6,0,2,8000,2
2,2,1,6,0,2,9000,1
2,2,1,6,0,2,10000,4
2,2,1,6,0,2,15000,3
2,2,1,6,0,3,4000,2
2,2,1,6,0,3,5000,8
2,2,1,6,0,3,6000,2
2,2,1,6,0,3,7000,11
2,2,1,6,0,3,8000,6
2,2,1,6,0,3,9000,2
2,2,1,6,0,3,10000,10
2,2,1,6,0,3,15000,2
2,2,1,6,0,3,20000,1
2,2,1,6,0,3,25000,3
2,2,1,6,0,4,15000,5
2,2,1,6,0,4,20000,9
2,2,1,6,0,4,25000,5
2,2,1,6,0,5,25000,10
2,2,1,6,0,5,50000,4
2,2,1,6,1,1,0,2
2,2,1,6,1,1,250,23
2,2,1,6,1,1,500,36
2,2,1,6,1,1,750,40
2,2,1,6,1,1,1000,49
2,2,1,6,1,1,2000,25
2,2,1,6,1,1,3000,27
2,2,1,6,1,1,4000,10
2,2,1,6,1,1,5000,8
2,2,1,6,1,2,0,1
2,2,1,6,1,2,250,3
2,2,1,6,1,2,1000,23
2,2,1,6,1,2,2000,61
2,2,1,6,1,2,3000,32
2,2,1,6,1,2,4000,29
2,2,1,6,1,2,5000,13
2,2,1,6,1,2,6000,9
2,2,1,6,1,2,7000,12
2,2,1,6,1,2,8000,9
2,2,1,6,1,2,9000,6
2,2,1,6,1,2,10000,9
2,2,1,6,1,2,15000,10
2,2,1,6,1,2,20000,1
2,2,1,6,1,3,4000,3
2,2,1,6,1,3,5000,12
2,2,1,6,1,3,6000,19
2,2,1,6,1,3,7000,14
2,2,1,6,1,3,8000,11
2,2,1,6,1,3,9000,14
2,2,1,6,1,3,10000,35
2,2,1,6,1,3,15000,20
2,2,1,6,1,3,20000,8
2,2,1,6,1,3,25000,7
2,2,1,6,1,3,50000,3
2,2,1,6,1,4,15000,21
2,2,1,6,1,4,20000,3
2,2,1,6,1,4,25000,10
2,2,1,6,1,5,25000,6
2,2,1,6,1,5,50000,4
2,3,0,1,0,1,750,1
2,3,0,1,0,2,1000,2
2,3,0,1,0,2,2000,2
2,3,0,1,0,3,5000,1
2,3,0,1,0,3,6000,2
2,3,0,1,0,3,9000,3
2,3,0,1,0,3,10000,6
2,3,0,1,0,3,15000,3
2,3,0,1,0,4,15000,10
2,3,0,1,0,4,20000,1
2,3,0,1,0,4,25000,1
2,3,0,1,0,5,25000,13
2,3,0,1,0,5,50000,19
2,3,0,2,0,1,500,1
2,3,0,2,0,2,1000,2
2,3,0,2,0,2,2000,1
2,3,0,2,0,2,3000,5
2,3,0,2,0,2,4000,4
2,3,0,2,0,2,5000,1
2,3,0,2,0,3,4000,1
2,3,0,2,0,3,7000,1
2,3,0,2,0,3,8000,4
2,3,0,2,0,3,9000,1
2,3,0,2,0,3,10000,2
2,3,0,2,0,3,15000,3
2,3,0,2,0,4,15000,2
2,3,0,2,0,4,20000,7
2,3,0,2,0,4,25000,11
2,3,0,2,0,5,25000,10
2,3,0,2,0,5,50000,13
2,3,0,3,1,1,250,3
2,3,0,3,1,1,500,1
2,3,0,3,1,1,750,3
2,3,0,3,1,1,1000,3
2,3,0,3,1,1,2000,1
2,3,0,3,1,1,3000,1
2,3,0,3,1,2,1000,8
2,3,0,3,1,2,2000,3
2,3,0,3,1,2,3000,3
2,3,0,3,1,2,4000,7
2,3,0,3,1,2,6000,1
2,3,0,3,1,3,4000,1
2,3,0,3,1,3,6000,2
2,3,0,3,1,3,7000,1
2,3,0,3,1,3,8000,2
2,3,0,3,1,3,9000,1
2,3,0,3,1,3,10000,4
2,3,0,3,1,3,15000,1
2,3,0,3,1,4,15000,2
2,3,0,3,1,4,20000,4
2,3,0,3,1,4,25000,3
2,3,0,3,1,5,25000,4
2,3,0,3,1,5,50000,12
2,3,0,4,0,1,250,1
2,3,0,4,0,2,1000,2
2,3,0,4,0,2,2000,2
2,3,0,4,0,2,4000,2
2,3,0,4,0,3,5000,1
2,3,0,4,0,3,7000,2
2,3,0,4,0,3,9000,1
2,3,0,4,0,3,10000,4
2,3,0,4,0,3,15000,1
2,3,0,4,0,4,15000,6
2,3,0,4,0,4,20000,7
2,3,0,4,0,5,25000,2
2,3,0,4,0,5,50000,8
2,3,0,5,0,1,250,1
2,3,0,5,0,1,500,1
2,3,0,5,0,1,750,2
2,3,0,5,0,2,1000,4
2,3,0,5,0,2,2000,1
2,3,0,5,0,2,3000,9
2,3,0,5,0,2,4000,3
2,3,0,5,0,2,5000,2
2,3,0,5,0,3,6000,3
2,3,0,5,0,3,8000,3
2,3,0,5,0,3,9000,4
2,3,0,5,0,3,10000,6
2,3,0,5,0,3,15000,4
2,3,0,5,0,4,15000,2
2,3,0,5,0,4,20000,8
2,3,0,5,0,4,25000,4
2,3,0,5,0,5,25000,23
2,3,0,5,0,5,50000,32
2,3,0,6,0,1,250,4
2,3,0,6,0,1,500,5
2,3,0,6,0,1,750,4
2,3,0,6,0,1,1000,4
2,3,0,6,0,1,2000,6
2,3,0,6,0,1,4000,1
2,3,0,6,0,2,1000,6
2,3,0,6,0,2,2000,13
2,3,0,6,0,2,3000,11
2,3,0,6,0,2,4000,3
2,3,0,6,0,2,5000,2
2,3,0,6,0,2,6000,1
2,3,0,6,0,2,7000,1
2,3,0,6,0,2,8000,1
2,3,0,6,0,3,4000,2
2,3,0,6,0,3,5000,5
2,3,0,6,0,3,6000,6
2,3,0,6,0,3,7000,6
2,3,0,6,0,3,8000,4
2,3,0,6,0,3,9000,6
2,3,0,6,0,3,10000,10
2,3,0,6,0,3,15000,3
2,3,0,6,0,3,20000,1
2,3,0,6,0,4,10000,2
2,3,0,6,0,4,15000,10
2,3,0,6,0,4,20000,13
2,3,0,6,0,4,25000,10
2,3,0,6,0,5,25000,25
2,3,0,6,0,5,50000,55
2,3,0,6,0,5,75000,4
2,3,0,6,1,1,250,9
2,3,0,6,1,1,500,5
2,3,0,6,1,1,750,2
2,3,0,6,1,1,1000,2
2,3,0,6,1,1,2000,2
2,3,0,6,1,1,3000,2
2,3,0,6,1,1,4000,2
2,3,0,6,1,2,1000,6
2,3,0,6,1,2,2000,13
2,3,0,6,1,2,3000,12
2,3,0,6,1,2,4000,2
2,3,0,6,1,2,5000,4
2,3,0,6,1,2,6000,1
2,3,0,6,1,3,4000,3
2,3,0,6,1,3,5000,6
2,3,0,6,1,3,6000,5
2,3,0,6,1,3,7000,5
2,3,0,6,1,3,8000,7
2,3,0,6,1,3,9000,4
2,3,0,6,1,3,10000,4
2,3,0,6,1,3,15000,2
2,3,0,6,1,4,10000,1
2,3,0,6,1,4,15000,15
2,3,0,6,1,4,20000,3
2,3,0,6,1,4,25000,6
2,3,0,6,1,5,25000,5
2,3,0,6,1,5,50000,11
2,3,1,1,0,1,250,2
2,3,1,1,0,1,500,3
2,3,1,1,0,1,750,7
2,3,1,1,0,1,1000,7
2,3,1,1,0,1,2000,1
2,3,1,1,0,1,3000,1
2,3,1,1,0,1,5000,1
2,3,1,1,0,2,1000,3
2,3,1,1,0,2,2000,9
2,3,1,1,0,2,3000,7
2,3,1,1,0,2,4000,4
2,3,1,1,0,2,6000,1
2,3,1,1,0,2,7000,3
2,3,1,1,0,2,10000,1
2,3,1,1,0,3,4000,2
2,3,1,1,0,3,6000,1
2,3,1,1,0,3,8000,3
2,3,1,1,0,3,9000,2
2,3,1,1,0,3,10000,2
2,3,1,1,0,3,15000,1
2,3,1,1,0,4,15000,4
2,3,1,1,0,4,20000,2
2,3,1,1,0,4,25000,2
2,3,1,1,0,5,25000,5
2,3,1,1,0,5,50000,3
2,3,1,2,0,1,250,4
2,3,1,2,0,1,500,5
2,3,1,2,0,1,750,2
2,3,1,2,0,1,1000,3
2,3,1,2,0,1,2000,2
2,3,1,2,0,1,3000,1
2,3,1,2,0,1,4000,1
2,3,1,2,0,2,1000,5
2,3,1,2,0,2,2000,7
