PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
420070,01-OCT-18,30-SEP-19,As Submitted,157043353,237730846,356118144
420071,01-OCT-18,30-SEP-19,As Submitted,268323230,503258232,633413051
420072,01-OCT-18,30-SEP-19,As Submitted,20090305,12838386,46463107
420073,01-OCT-18,30-SEP-19,As Submitted,541291281,1546642274,1269354250
420078,01-OCT-18,30-SEP-19,As Submitted,1039056235,1715599962,2184022110
420086,01-OCT-18,30-SEP-19,As Submitted,274457704,548210678,519525019
420091,01-MAR-19,30-JUN-19,As Submitted,58073928,359605925,356485707
420098,01-OCT-18,30-SEP-19,As Submitted,127133453,282297177,310269986
420102,01-OCT-18,30-SEP-19,As Submitted,99874882,117118574,349556947
420103,01-OCT-18,30-SEP-19,As Submitted,72946823,118074710,215871895
420105,01-OCT-18,30-SEP-19,As Submitted,124099933,298825668,491045573
420106,01-OCT-18,30-SEP-19,As Submitted,111443640,166500475,382299171
420107,01-OCT-18,30-SEP-19,As Submitted,33008853,71797735,128342891
420108,01-OCT-18,30-SEP-19,As Submitted,26457804,10280485,81046430
420109,01-OCT-18,30-SEP-19,As Submitted,41158166,51871907,149456308
421300,01-OCT-18,30-SEP-19,As Submitted,16102475,3752993,17389815
421301,01-OCT-18,30-SEP-19,As Submitted,,8235774,68516157
421302,01-OCT-18,18-DEC-18,As Submitted,,,2317771
421303,01-OCT-18,30-SEP-19,As Submitted,,11128212,33017038
421304,01-OCT-18,31-DEC-18,As Submitted,,1003555,4046808
421304,01-JAN-19,30-SEP-19,As Submitted,,2820337,11928013
422004,01-OCT-18,30-SEP-19,As Submitted,24327700,54494448,8566
422006,01-OCT-18,30-SEP-19,As Submitted,11760802,34298769,
422008,01-OCT-18,30-SEP-19,As Submitted,24743227,26744389,58989442
423033,02-OCT-18,30-SEP-19,As Submitted,15914948,24569409,
430027,01-JAN-19,31-DEC-19,As Submitted,705273271,1672178649,1608811186
430082,01-OCT-18,01-JUN-19,Settled,9523516,,118116
431325,01-OCT-18,30-SEP-19,As Submitted,,5044368,28123476
440016,01-OCT-18,30-SEP-19,As Submitted,20369999,30057444,71637943
440033,01-OCT-18,30-SEP-19,As Submitted,35934389,85315859,151409738
440035,01-OCT-18,30-SEP-19,As Submitted,134177658,569665673,665403361
440048,01-OCT-18,30-SEP-19,As Submitted,623998420,2214758033,1408850294
440056,01-OCT-18,30-SEP-19,As Submitted,41228613,114620105,222632759
440068,01-OCT-18,30-SEP-19,As Submitted,60173199,125413724,362038116
440120,01-OCT-18,30-SEP-19,As Submitted,286338387,941700671,1373934817
440130,01-OCT-18,30-SEP-19,As Submitted,41201904,59282923,165159989
440131,01-OCT-18,30-SEP-19,As Submitted,106528365,26999144,482767922
440153,01-OCT-18,30-SEP-19,As Submitted,31504856,76190303,160979627
440193,01-NOV-18,31-JUL-19,As Submitted,60170685,224242446,305124508
441301,01-OCT-18,30-SEP-19,As Submitted,,5571384,19138838
441305,01-OCT-18,30-SEP-19,As Submitted,,8946178,27632018
441314,01-OCT-18,30-SEP-19,As Submitted,,7875424,31712409
442010,01-OCT-18,30-SEP-19,As Submitted,12345895,48209489,25009
443033,01-OCT-18,30-SEP-19,As Submitted,9383858,18610125,
443036,01-OCT-18,30-SEP-19,As Submitted,14839496,31483865,
450015,01-OCT-18,30-SEP-19,As Submitted,1368500674,2669375380,4528345603
450024,01-OCT-18,30-SEP-19,As Submitted,356199880,672849672,655230611
450029,01-OCT-18,30-SEP-19,As Submitted,216810908,1206828671,1007989578
450032,01-OCT-18,30-JUN-19,As Submitted,262026207,739285122,1059226135
450039,01-OCT-18,30-SEP-19,As Submitted,745046303,1291787830,1304677394
450040,01-JAN-19,30-JUN-19,As Submitted,192702260,1290665853,680297175
450055,01-OCT-18,30-SEP-19,As Submitted,37383182,14430309,44876414
450080,01-OCT-18,30-SEP-19,Amended,58781840,67085920,131466415
450085,01-OCT-18,30-SEP-19,As Submitted,19603623,11914321,40609128
450090,01-OCT-18,30-NOV-18,As Submitted,5532894,6044770,14374988
450104,01-OCT-18,30-SEP-19,As Submitted,93970394,92203917,234181993
450108,01-OCT-18,30-SEP-19,As Submitted,24333761,17358865,84983157
450132,01-OCT-18,30-SEP-19,As Submitted,267282940,642788540,539504378
450133,01-OCT-18,30-SEP-19,As Submitted,226905934,451245433,656959039
450135,01-OCT-18,30-SEP-19,As Submitted,745075010,2163812283,1076707910
450137,01-OCT-18,30-SEP-19,As Submitted,325784125,855337939,429716294
450144,01-OCT-18,30-SEP-19,As Submitted,47884105,13881056,54573276
450147,01-OCT-18,30-SEP-19,As Submitted,144852058,804124610,940353877
450148,01-OCT-18,30-SEP-19,As Submitted,59924354,105588902,171481279
450152,01-OCT-18,30-SEP-19,As Submitted,100147278,213511091,364287814
450155,01-OCT-18,30-SEP-19,As Submitted,24677818,7060544,29157682
450192,01-JUN-19,21-AUG-19,As Submitted,6191493,5115592,16152472
450203,01-OCT-18,30-SEP-19,As Submitted,81881137,359659513,372182296
450299,01-OCT-18,30-JUL-19,As Submitted,57585535,205391048,296631669
450351,01-OCT-18,30-SEP-19,As Submitted,41861478,41257039,117906323
450369,01-OCT-18,30-SEP-19,As Submitted,28414143,16364339,49748561
450399,01-OCT-18,30-SEP-19,As Submitted,15500645,5632291,21272522
450419,01-OCT-18,30-SEP-19,As Submitted,32918597,43732015,105478915
450451,01-OCT-18,30-SEP-19,As Submitted,32851859,6073473,110121924
450465,01-OCT-18,30-SEP-19,As Submitted,51852086,47014457,113120385
450475,01-OCT-18,30-SEP-19,As Submitted,29090695,41152693,140746533
450498,01-OCT-18,30-SEP-19,As Submitted,12313343,4552074,36799499
450565,01-OCT-18,30-SEP-19,As Submitted,43729858,35870011,91547241
450571,01-OCT-18,30-SEP-19,As Submitted,258278937,663264638,703764929
450578,01-OCT-18,30-SEP-19,As Submitted,12103236,1508219,8460273
450584,01-OCT-18,30-SEP-19,As Submitted,17350360,8816780,36203170
450587,01-OCT-18,30-SEP-19,As Submitted,63362137,138367476,243441184
450597,01-OCT-18,30-SEP-19,As Submitted,34879590,17537721,61863094
450639,01-OCT-18,30-SEP-19,As Submitted,223440878,512105719,418260163
450653,01-JAN-19,12-APR-19,As Submitted,11447997,23465121,42553614
450654,01-OCT-18,30-SEP-19,As Submitted,32155152,14430069,41135432
450661,01-OCT-18,30-SEP-19,As Submitted,102977273,389510149,354548349
450697,01-OCT-18,30-SEP-19,As Submitted,93219806,390778417,251183787
450698,01-OCT-18,30-SEP-19,As Submitted,11780837,2241565,14257690
450702,01-OCT-18,30-SEP-19,As Submitted,183639525,1112926663,1136566957
450711,01-OCT-18,30-SEP-19,As Submitted,199078808,1352689014,907841964
450730,01-OCT-18,30-SEP-19,As Submitted,81726125,180978228,205670068
450746,01-OCT-18,28-FEB-19,As Submitted,6818757,347221,35737482
450775,01-OCT-18,30-SEP-19,As Submitted,496438279,3407245366,2762220519
450779,01-OCT-18,30-SEP-19,As Submitted,260593540,605759835,511091677
450848,01-OCT-18,30-SEP-19,As Submitted,169465689,333627874,588839650
451300,01-OCT-18,30-SEP-19,As Submitted,,1984499,8053829
451301,01-OCT-18,30-SEP-19,As Submitted,,2176091,6249318
451303,01-OCT-18,30-SEP-19,As Submitted,,5105923,42061847
451306,01-OCT-18,30-SEP-19,As Submitted,,701565,9299624
451309,01-OCT-18,30-SEP-19,As Submitted,,2190159,5923153
451310,01-OCT-18,30-SEP-19,As Submitted,,4612877,16695144
451311,01-OCT-18,30-SEP-19,As Submitted,,2589011,25397840
451314,01-OCT-18,30-SEP-19,As Submitted,,1846043,13207967
451318,01-OCT-18,30-SEP-19,As Submitted,,1679635,6913121
451320,01-OCT-18,30-SEP-19,As Submitted,,973052,17468013
451323,01-OCT-18,30-SEP-19,As Submitted,,13750939,39754482
451325,01-OCT-18,30-SEP-19,As Submitted,,720964,5329840
451329,01-OCT-18,30-SEP-19,As Submitted,,763664,4299893
451330,01-OCT-18,30-SEP-19,As Submitted,,7802324,51430014
451337,01-OCT-18,30-SEP-19,As Submitted,,3288250,10959952
451340,01-OCT-18,30-SEP-19,As Submitted,,496209,2814261
451341,01-OCT-18,30-SEP-19,As Submitted,,1215537,6579461
451342,01-OCT-18,30-SEP-19,As Submitted,,3705746,17320984
451343,01-OCT-18,30-SEP-19,As Submitted,,7513223,24325100
451344,01-OCT-18,30-SEP-19,As Submitted,,2649884,8702324
451347,01-OCT-18,30-SEP-19,As Submitted,,6181518,13827632
451350,01-OCT-18,30-SEP-19,As Submitted,,1730485,8285104
451351,01-OCT-18,30-SEP-19,As Submitted,,3487053,8890973
451353,01-OCT-18,30-SEP-19,As Submitted,,1505538,8162992
451355,01-OCT-18,30-SEP-19,As Submitted,,1104256,3943288
451358,01-OCT-18,30-SEP-19,As Submitted,,12084086,31924320
451359,01-OCT-18,30-SEP-19,As Submitted,,7728708,16606157
451362,01-OCT-18,30-SEP-19,As Submitted,,1498386,12007964
451363,01-OCT-18,30-SEP-19,As Submitted,,2257811,22085079
451366,01-OCT-18,30-SEP-19,As Submitted,,54358,1073399
451372,01-OCT-18,30-SEP-19,As Submitted,,2066880,10073407
451375,01-OCT-18,30-SEP-19,As Submitted,,975835,19409572
451378,01-OCT-18,30-SEP-19,As Submitted,,25486025,49455406
451390,01-OCT-18,30-SEP-19,As Submitted,,7781611,31294731
451394,01-MAR-19,30-SEP-19,As Submitted,,225320,7325729
452067,15-JUN-19,31-AUG-19,As Submitted,1538177,2616138,
452068,15-JUN-19,31-AUG-19,Settled,1935450,5803432,
452106,01-OCT-18,30-SEP-19,As Submitted,13591929,65405192,9242
453052,01-JAN-19,31-JUL-19,As Submitted,8602548,15204719,1315233
453300,01-OCT-18,30-SEP-19,As Submitted,,1329946607,914531035
453304,01-OCT-18,30-SEP-19,As Submitted,,3212510846,2327292882
453313,01-OCT-18,30-SEP-19,As Submitted,,189892578,185177522
454142,01-JAN-19,30-APR-19,As Submitted,4039902,2148870,
454143,01-JAN-19,01-JUL-19,As Submitted,3509698,5670004,546810
460042,01-OCT-18,30-SEP-19,As Submitted,68908648,191721941,224573626
461310,01-OCT-18,30-SEP-19,As Submitted,,5921676,37715796
462004,01-FEB-19,14-JUN-19,As Submitted,9540255,29599940,
462004,15-JUN-19,31-AUG-19,As Submitted,3618713,15211569,
470001,01-OCT-18,30-SEP-19,As Submitted,164648276,87292087,263185943
470003,01-OCT-18,30-SEP-19,As Submitted,942253249,926818747,1462793655
470005,01-OCT-18,30-SEP-19,As Submitted,214536803,191844692,288255592
470011,01-OCT-18,30-SEP-19,As Submitted,67997696,38078341,121789601
470012,01-OCT-18,30-SEP-19,As Submitted,121822747,64001832,246701554
470024,01-OCT-18,30-SEP-19,As Submitted,91400708,38712769,121715490
471300,01-OCT-18,30-SEP-19,As Submitted,,8654010,19404702
471301,01-OCT-18,30-SEP-19,As Submitted,,23615040,71918756
471303,01-OCT-18,30-SEP-19,As Submitted,,48662917,112219497
471304,01-OCT-18,30-SEP-19,As Submitted,,35349216,120776531
471305,01-OCT-18,30-SEP-19,As Submitted,,35900408,60047651
471307,01-OCT-18,30-SEP-19,As Submitted,,36798385,104291097
490001,01-OCT-18,30-SEP-19,As Submitted,45977248,98697859,226918107
490002,01-OCT-18,30-SEP-19,As Submitted,24403116,41873604,90863868
490005,01-OCT-18,30-SEP-19,As Submitted,484433941,759842162,700959881
490007,01-JAN-19,31-DEC-19,As Submitted,818250943,1895735307,1953303408
490024,01-OCT-18,30-SEP-19,As Submitted,836430851,2285454596,1402732726
490033,01-OCT-18,30-SEP-19,As Submitted,70305227,51357531,110646003
490042,01-OCT-18,30-SEP-19,As Submitted,151301735,257346953,445470277
490089,01-OCT-18,30-SEP-19,As Submitted,36136624,34745266,113734987
490110,01-OCT-18,30-SEP-19,As Submitted,73932087,191272314,436721676
490115,01-OCT-18,30-SEP-19,As Submitted,36920472,90070465,163965010
490117,01-OCT-18,30-SEP-19,As Submitted,13546183,12969712,48601728
491302,01-OCT-18,30-SEP-19,As Submitted,,21063873,79619815
491303,01-OCT-18,30-SEP-19,As Submitted,7651554,6640822,18693212
491304,01-OCT-18,30-SEP-19,As Submitted,,24484180,102085172
493025,01-OCT-18,30-SEP-19,As Submitted,34537772,31233312,22181740
493030,01-OCT-18,30-SEP-19,As Submitted,13936090,19721321,2117847
501992,01-OCT-18,30-SEP-19,As Submitted,,764155,
503300,01-OCT-18,30-SEP-19,As Submitted,,1754554988,930534508
504014,21-DEC-18,31-MAR-19,As Submitted,3532348,3816639,
510007,01-OCT-18,30-SEP-19,As Submitted,391224353,738951677,615741182
510012,01-OCT-18,30-SEP-19,As Submitted,55638889,37761136,111591375
510029,01-OCT-18,30-SEP-19,As Submitted,183328331,235211619,392915578
510031,01-OCT-18,30-SEP-19,As Submitted,59063881,34854266,180084071
510048,01-OCT-18,30-SEP-19,As Submitted,75198596,153745637,241065786
510050,01-OCT-18,30-SEP-19,As Submitted,323977467,334643855,616453947
510055,01-OCT-18,30-SEP-19,As Submitted,551203387,900873352,1066757153
510077,01-OCT-18,30-SEP-19,As Submitted,14243313,5777016,37414945
511306,01-OCT-18,30-SEP-19,As Submitted,36406200,12138514,73535389
511320,01-OCT-18,30-SEP-19,As Submitted,,7457550,67219820
511322,01-FEB-19,30-JUN-19,As Submitted,15147018,9825884,32522335
512003,01-NOV-18,31-OCT-19,As Submitted,13337897,81606749,44095
520008,01-OCT-18,30-SEP-19,As Submitted,415663804,606342841,1049510468
520011,01-OCT-18,30-SEP-19,As Submitted,107965168,40557350,202004797
520037,01-OCT-18,30-SEP-19,As Submitted,527233295,607546402,616363380
520049,01-OCT-18,30-SEP-19,As Submitted,277058667,266479509,615753870
520062,01-OCT-18,30-SEP-19,As Submitted,95543536,114497829,210922967
520071,01-OCT-18,30-SEP-19,As Submitted,92910792,40228661,229936364
520109,01-OCT-18,30-SEP-19,As Submitted,63267056,32432132,133311015
520210,31-DEC-18,30-SEP-19,As Submitted,159614468,62947934,189928428
521320,01-OCT-18,30-SEP-19,As Submitted,,18089073,70186486
521331,01-OCT-18,30-SEP-19,As Submitted,20225553,6785851,27002888
521338,01-OCT-18,30-SEP-19,As Submitted,,21382538,67045554
521343,01-OCT-18,30-SEP-19,As Submitted,35968161,23699530,73359203
521347,01-OCT-18,30-SEP-19,As Submitted,,7194324,58200532
521348,01-OCT-18,30-SEP-19,As Submitted,,37575953,85818382
521351,01-OCT-18,30-SEP-19,As Submitted,,13527618,98114777
521352,01-OCT-18,30-SEP-19,As Submitted,45666464,22240217,93415575
521356,01-OCT-18,30-SEP-19,As Submitted,,1685895,79408441
521359,01-OCT-18,30-SEP-19,As Submitted,74479776,36839672,125555131
522007,01-JAN-19,14-MAY-19,As Submitted,7198130,20032103,73995
524038,01-OCT-18,30-SEP-19,As Submitted,16377923,18254257,13451147
650001,01-OCT-18,30-SEP-19,As Submitted,99088220,121522526,28848495
660001,01-OCT-18,30-SEP-19,As Submitted,,14000,11000
670087,01-JAN-19,30-JUN-19,Settled,3118248,156419,10900758
670126,01-NOV-18,31-JAN-19,As Submitted,2548721,934460,9898077
670127,01-JAN-19,30-JUN-19,Settled,2879615,8361188,
670128,15-JAN-19,30-SEP-19,As Submitted,18012787,10866853,47034297
673038,01-OCT-18,30-SEP-19,As Submitted,26967927,36979981,57390544
673050,01-OCT-18,30-SEP-19,As Submitted,20651908,42380256,337293
673051,01-JAN-19,31-JUL-19,As Submitted,8351470,13471958,932935
673065,01-OCT-18,30-SEP-19,As Submitted,17905021,38695945,
673066,01-OCT-18,30-SEP-19,As Submitted,19300504,32671190,
